filename,category,caption
00000271.jpg,Drake,the individual in the image appears to be a male with a medium skin tone and a smooth texture . his facial shape is oval and has a prominent and well-defined bone structure .
00000207.jpg,Drake,"the person in the image is a male with a medium skin tone and a smooth texture . his eyebrows are thick and arched, framing his eyes . he has a light beard and mustache, which are well-maintained ."
00000069.jpg,Drake,"the person in the image is a male with a medium skin tone and a smooth texture . his eyes are almond-shaped, with an attractive and well-defined bone structure . he has a short, well-trimmed beard and mustache, adding to his friendly appearance."
00000269.jpg,Drake,"the individual in the image is a person with a medium skin tone and a smooth texture . their facial shape is oval, with an iris, possibly blue or green . the nose is straight and of average size, and the mouth is slightly open ."
00000360.jpg,Maria_Sharapova,"the person in the image is a woman with fair skin and a smooth texture . she has striking green eyes, thick eyebrows, and sleek blonde hair . the smooth texture of her skin contribute to her distinctive appearance ."
00000125.jpg,Maria_Sharapova,"the person in the image is a woman with fair skin and a smooth texture . she has large, almond-shaped eyes with a balanced bone structure . her mouth is closed, showing a slight smile, with white teeth visible ."
00000211.jpg,Maria_Sharapova,"facial shape is oval, with a balanced and symmetrical bone structure . eyebrows are thick and well-groomed, arching gracefully above her eyes . mouth is closed, with neutral expression, and teeth are not visible ."
00000305.jpg,Maria_Sharapova,"the person in the image appears to be a woman with fair skin and a smooth texture . her facial shape is oval, with a balanced bone structure . the nose is straight and of medium size, adding to her refined appearance ."
00000023.jpg,Maria_Sharapova,"the person in the image is a woman with fair skin and a smooth texture . her facial shape is oval, with a balanced and symmetrical bone structure . the overall emotional expression is calm and serene ."
00000062.jpg,Carmen_Aristegui,"the person in the image is a woman with a fair skin tone and a smooth texture . her eyebrows are thick and well-groomed, arching gracefully above her eyes . there is no visible facial hair ."
00000063.jpg,Carmen_Aristegui,"the individual in the image appears to be a woman with a fair skin tone and a smooth complexion . her eyes are almond-shaped, with the balanced bone structure . there is no visible facial hair, and her hair is not visible ."
00000226.jpg,Carmen_Aristegui,"facial shape is oval, with a balanced bone structure . eyebrows are thin and neatly groomed, arching gracefully above her eyes . mouth is closed, showing a slight smile, with visible teeth ."
00000092.jpg,Carmen_Aristegui,"facial shape is oval, with a prominent and well-defined bone structure . eyebrows are thick and arched, framing her eyes . mouth is closed, showing a neutral expression, with visible teeth ."
00000165.jpg,Carmen_Aristegui,"the person in the image is a woman with a fair skin tone and a smooth texture . her eyebrows are thick and well-groomed, arching gracefully above her eyes . there are no visible facial hair, scars, blemishes, or wrinkles ."
00000034.jpg,Elon_Musk,"the individual in the image is a person with a fair skin tone and a smooth texture . the facial shape is oval, with an iris, possibly blue or green . there is no visible facial hair, such as a mustache ."
00000218.jpg,Elon_Musk,the individual in the image appears to be a person with a fair skin tone and a smooth texture . the facial shape is oval and has a prominent and well-defined bone structure .
00000294.jpg,Elon_Musk,"the individual in the image appears to be a male with a fair skin tone and a smooth texture . his eyes are of medium size and are set in a symmetrical position . there is no visible facial hair, such as a mustache ."
00000135.jpg,Elon_Musk,the individual in the image appears to be a male with a fair skin tone and a smooth texture . his eyes are almond-shaped and have a prominent and well-defined bone structure .
00000303.jpg,Elon_Musk,"the individual in the image appears to be a young adult . the facial shape is oval, with a balanced bone structure . eyebrows are thin and neatly groomed, arching slightly above the eyes ."
00000192.jpg,Rafael_Nadal,"the facial shape is oval, with a prominent and well-defined bone structure . the eyes are almond-shaped, with an iris, possibly blue or green . there is no visible facial hair, such as a beard or mustache ."
00000301.jpg,Rafael_Nadal,"the individual in the image has a medium skin tone with a smooth texture . their facial shape is oval, with an attractive and well-defined bone structure . there is no visible facial hair, such as beard or mustache ."
00000268.jpg,Rafael_Nadal,"the individual in the image appears to be a male with a fair skin tone and a smooth texture . his eyes are almond-shaped, with an impressive bone structure . there is no visible facial hair, such as a beard or mustache ."
00000022.jpg,Rafael_Nadal,the individual in the image appears to be a male with a medium skin tone and a smooth texture . his facial shape is oval and has a prominent and well-defined bone structure .
00000318.jpg,Rafael_Nadal,"the individual in the image appears to be a male with a medium skin tone and a smooth texture . his eyes are almond-shaped, with an iris, possibly blue or green . there is no visible facial hair, such as a beard or mustache ."
00000116.jpg,Cuba_Gooding_Jr,"the individual in the image is a person with a medium skin tone and a smooth texture . their facial shape is oval, with an iris, possibly blue or green . the nose is straight and of medium size, and the mouth is closed, showing a slight smile ."
00000042.jpg,Cuba_Gooding_Jr,"facial shape is oval, with a balanced bone structure . eyes are almond-shaped and of a dark color, possibly brown or black . mouth is closed, showing a slight smile, with visible teeth ."
00000097.jpg,Cuba_Gooding_Jr,"the individual in the image is a person with a medium skin tone and a smooth texture . their facial shape is oval, with an attractive and well-defined bone structure . the eyes are almond-shaped, with light-colored iris, possibly blue or green ."
00000054.jpg,Cuba_Gooding_Jr,"the person in the image is a male with a medium skin tone and a smooth texture . his eyes are almond-shaped, and he has thick eyebrows that arch slightly above them ."
00000222.jpg,Cuba_Gooding_Jr,"the individual in the image is a person with a medium skin tone and a smooth texture . the facial shape is oval, with an iris, possibly blue or green ."
00000276.jpg,Charlene_Teters,"the person in the image is a middle-aged woman with fair skin . her facial shape is oval, with a prominent and well-defined bone structure . she is wearing no visible accessories such as earrings, glasses, or piercings ."
00000067.jpg,Charlene_Teters,"the individual in the image is a woman with fair skin and a smooth texture . her facial shape is oval, with a balanced bone structure . she is looking directly at the camera ."
00000094.jpg,Charlene_Teters,"the person in the image appears to be a woman with a fair skin tone and a smooth texture . she is wearing earrings, which are small and circular adding a subtle touch of elegance to her appearance ."
00000457.jpg,Charlene_Teters,"the person in the image is a woman with medium skin tone and a smooth complexion . she is looking directly at the camera, with her eyes focused and her head slightly tilted ."
00000002.jpg,Charlene_Teters,"the individual in the image is a woman with a fair skin tone and a smooth texture . her eyebrows are thin and neatly groomed, arching gracefully above her eyes . she is wearing a pair of earrings, which are small and circular ."
00000250.jpg,Dennis_Kimetto,"the individual in the image is a person with a medium skin tone and a smooth texture . the facial shape is oval, with an oval bone structure . there is no visible facial hair, and the hair is not visible ."
00000164.jpg,Dennis_Kimetto,"the individual in the image is a person with a medium skin tone and a smooth texture . the facial shape is oval, with an attractive and well-defined bone structure . there is no visible facial hair, such as a beard or mustache ."
00000178.jpg,Dennis_Kimetto,"the individual in the image is a person with a medium skin tone and a smooth texture . the facial shape is oval, with an almond-shaped bone structure . there is no visible facial hair, and the hair is not visible on the face ."
00000015.jpg,Dennis_Kimetto,"the individual in the image has a medium skin tone with a smooth texture . the eyebrows are almond-shaped with an attractive red hue . there is no visible facial hair, such as a beard or mustache ."
00000248.jpg,Dennis_Kimetto,"the individual in the image appears to be a male with a medium skin tone and a textured complexion . his eyes are almond-shaped and are set in a way that gives him an piercing gaze . there is no visible facial hair, and his hairline is receding ."
00000025.jpg,Juan_Diego_Florez_Salom,the individual in the image appears to be a male with a medium skin tone and a smooth texture . his eyes are almond-shaped and have a prominent and well-defined bone structure .
00000237.jpg,Juan_Diego_Florez_Salom,"the individual in the image appears to be a male with a medium skin tone and a smooth texture . his facial shape is oval, with an attractive and well-defined bone structure . the person's overall emotional expression is neutral ."
00000148.jpg,Juan_Diego_Florez_Salom,the individual in the image appears to be a male with a fair skin tone and a smooth texture . his eyes are almond-shaped and have a prominent and well-defined bone structure .
00000032.jpg,Juan_Diego_Florez_Salom,"the individual in the image appears to be a male with a medium skin tone and a smooth texture . his eyes are of medium size, with an iris, and are set in a way that suggests a high cheekbone structure . he is wearing glasses, which have a thin frame and are positioned slightly above his nose bridge ."
00000247.jpg,Juan_Diego_Florez_Salom,the individual in the image is a person with a medium skin tone and a smooth texture . the facial shape is oval and has a prominent and well-defined bone structure .
00000360.jpg,Reuven_Rivlin,"the facial shape is oval, with a prominent and well-defined bone structure . the eyes are of medium size, with an iris, possibly blue or green ."
00000190.jpg,Reuven_Rivlin,"the individual in the image is a middle-aged person with a fair skin tone and a smooth texture . the eyes are of medium size, with an iris, possibly blue or green . there is no visible facial hair, such as a mustache ."
00000020.jpg,Reuven_Rivlin,"the individual in the image is a middle-aged person with a fair skin tone and a smooth texture . the facial shape is oval, with an iris, possibly blue or green . there is no visible facial hair, such as a beard or mustache ."
00000012.jpg,Reuven_Rivlin,"the individual in the image is a middle-aged person with fair skin and a smooth texture . the facial shape is oval, with a prominent and well-defined bone structure ."
00000255.jpg,Reuven_Rivlin,"the individual in the image is a middle-aged person with fair skin and a smooth texture . the facial shape is oval, with a prominent and well-defined bone structure ."
00000043.jpg,Shaquille_O_Neal,"the individual in the image has a medium skin tone with a smooth texture . the facial shape is oval, with an oval bone structure . there is no visible facial hair, such as a beard or mustache ."
00000226.jpg,Shaquille_O_Neal,"the individual in the image is a male with a medium skin tone and a smooth texture . his eyes are almond-shaped, with an iris, possibly blue or green . he has a neatly trimmed mustache that adds to his friendly expression ."
00000152.jpg,Shaquille_O_Neal,"the facial shape is oval, with a prominent and well-defined bone structure . the eyes are almond-shaped, with light color, possibly blue or green . there is no visible facial hair, such as a beard or mustache."
00000091.jpg,Shaquille_O_Neal,"the individual in the image has a medium skin tone with a smooth texture . the eyes are almond-shaped, with an attractive and well-defined bone structure . no visible facial hair, such as a beard or mustache ."
00000195.jpg,Shaquille_O_Neal,"the individual in the image is a male with a medium skin tone and a smooth texture . his eyes are almond-shaped, with an iris, possibly blue or green . he has a short, neatly trimmed beard and mustache ."
00000360.jpg,Mario_Vargas_Llosa,"the individual in the image is a person with a fair skin tone and a smooth texture . the facial shape is oval, with an attractive and well-defined bone structure . there is no visible facial hair, such as a beard or mustache ."
00000212.jpg,Mario_Vargas_Llosa,"the individual in the image is a person with a medium skin tone and a smooth texture . the facial shape is oval, with an oval bone structure . there is no visible facial hair, such as a beard or mustache ."
00000283.jpg,Mario_Vargas_Llosa,"the individual in the image is a person with a fair skin tone and a smooth texture . the eyes are of medium size, with an almond shape, with . a light color, possibly blue or green ."
00000182.jpg,Mario_Vargas_Llosa,"the individual in the image is a middle-aged person with a fair skin tone and a smooth texture . the facial shape is oval and has a prominent bone structure . there is no visible facial hair, such as a beard or mustache ."
00000245.jpg,Mario_Vargas_Llosa,"the individual in the image is a middle-aged person with a fair skin tone and a smooth texture . the facial shape is oval, with an attractive and well-defined bone structure . there is no visible facial hair, such as a beard or mustache ."
00000296.jpg,Miguel_Angel_Asturias,"the individual in the image appears to be a middle-aged person with a fair skin tone and a smooth texture . there is no visible facial hair, such as a beard or mustache, so no information about its color, style, or texture can be provided ."
00000341.jpg,Miguel_Angel_Asturias,the individual in the image appears to be an older adult with a fair skin tone and a smooth texture . the facial shape is oval and has a prominent and well-defined bone structure .
00000206.jpg,Miguel_Angel_Asturias,the individual in the image is a person with a fair skin tone and a smooth texture . the facial shape is oval and has a prominent and well-defined bone structure .
00000347.jpg,Miguel_Angel_Asturias,the individual in the image is a person with a fair skin tone and a smooth texture . the facial shape is oval and has a prominent and well-defined bone structure .
00000199.jpg,Miguel_Angel_Asturias,"the individual in the image appears to be a middle-aged person with a fair skin tone and a smooth texture . there is no visible facial hair, such as a beard or mustache . the overall emotional expression is neutral, and the gaze is directed forward ."
00000037.jpg,Peng_Liyuan,"the person in the image appears to be a woman with a medium skin tone and smooth texture . her eyebrows are thick and well-groomed, arched gracefully above her eyes . there is no visible facial hair ."
00000131.jpg,Peng_Liyuan,"the person in the image appears to be a woman with a medium skin tone and smooth texture . she is looking slightly to the side, with her gaze directed towards something off-camera . her overall demeanor appears serene and composed ."
00000163.jpg,Peng_Liyuan,"the person in the image is a woman with medium skin tone and a smooth complexion . her facial features and expression are distinctive, making her easily recognizable ."
00000005.jpg,Peng_Liyuan,"the person in the image is a woman with medium skin tone and a smooth complexion . she is looking directly at the camera, making eye contact with the viewer ."
00000023.jpg,Peng_Liyuan,"the person in the image is a woman with a medium skin tone and a smooth complexion . she is looking slightly to her left, with her eyes directed in that direction, giving a sense of focus and contemplation ."
00000232.jpg,Saber_Rebal,"the individual in the image is a male with a medium skin tone and a smooth texture . his eyebrows are thick and arched, framing his eyes . he has a light beard and mustache, which are neatly groomed ."
00000142.jpg,Saber_Rebal,"the individual in the image appears to be a male with a medium skin tone and a smooth texture . his eyes are almond-shaped, with an iris, possibly blue or green . he has a neatly trimmed mustache that adds to his distinctive look."
00000024.jpg,Saber_Rebal,"the individual in the image appears to be a male with a fair skin tone and a smooth texture . his facial shape is oval, with an attractive and well-defined bone structure . he is wearing glasses, which have a thin frame, and the lenses are clear ."
00000119.jpg,Saber_Rebal,"the individual in the image is a person with a medium skin tone and a smooth texture . their facial shape is oval, with an attractive and well-defined bone structure . the eyes are almond-shaped and are framed by thick, dark eyebrows that arch gracefully over the eyes ."
00000249.jpg,Saber_Rebal,"the individual in the image is a male with a medium skin tone and a smooth texture . his eyebrows are thick and well-groomed, arching gracefully above his eyes . the nose is straight and of medium size, adding to his distinguished look ."
00000072.jpg,Luis_Macas,"the individual in the image appears to be a person with medium skin tone and a smooth texture . the eyes are of medium size, with a light-colored iris, possibly blue or green ."
00000133.jpg,Luis_Macas,"the individual in the image appears to be a male with a medium skin tone and a smooth texture . his eyes are almond-shaped, with an iris, possibly blue or green . there is no visible facial hair, such as a beard or mustache ."
00000182.jpg,Luis_Macas,"the individual in the image appears to be a person with a medium skin tone and a smooth texture . the facial shape is oval, with an almond-shaped bone structure . there is no visible facial hair, such as a beard or mustache ."
00000124.jpg,Luis_Macas,"the individual in the image is a person with a medium skin tone and a smooth texture . the facial shape is oval, with an attractive and well-defined bone structure . there are no visible accessories, scars or wrinkles ."
00000407.jpg,Luis_Macas,"the individual in the image is a person with medium skin tone and a smooth texture . the facial shape is oval, with a prominent and well-defined bone structure ."
00000025.jpg,Fuad_Masum,"the individual in the image is a middle-aged person with a fair skin tone and a smooth texture . the eyes are of medium size, with an iris, possibly blue or green . there is no visible facial hair, such as a mustache ."
00000360.jpg,Fuad_Masum,"the individual in the image is a middle-aged person with a fair skin tone and a smooth texture . the facial shape is oval, with an well-defined bone structure . there is no visible facial hair, such as a beard or mustache ."
00000096.jpg,Fuad_Masum,"the individual in the image is a middle-aged person with a fair skin tone and a smooth texture . the eyes are of medium size, with an iris, and are set in a slightly almond shape ."
00000100.jpg,Fuad_Masum,"the individual in the image is an older person with a fair skin tone and a smooth texture . the facial shape is oval and has a prominent bone structure . there is no visible facial hair, such as a beard or mustache ."
00000059.jpg,Fuad_Masum,"the individual in the image is a middle-aged person with a fair skin tone and a smooth texture . the facial shape is oval, with an iris, possibly blue or green . there is no visible facial hair, such as a beard or mustache ."
00000129.jpg,Alejandro_Toledo,"the facial shape is oval, with a prominent and well-defined bone structure . the eyes are almond-shaped, with an iris, possibly blue or green . there is no visible facial hair ."
00000398.jpg,Alejandro_Toledo,"the individual in the image appears to be a person with medium skin tone and a smooth texture . the facial shape is oval, with a prominent and well-defined bone structure . there is no visible facial hair, such as a mustache ."
00000427.jpg,Alejandro_Toledo,"the individual in the image appears to be a middle-aged person with a medium skin tone and a smooth complexion . there is no visible facial hair, such as a beard or mustache . the skin shows some natural wrinkles, particularly around the eyes and mouth ."
00000367.jpg,Alejandro_Toledo,"the person in the image is a middle-aged individual with a medium skin tone and a textured complexion . there is no visible facial hair, such as a beard or mustache . the skin shows some natural wrinkles, particularly around the eyes and mouth ."
00000224.jpg,Alejandro_Toledo,"the individual in the image appears to be a middle-aged person with a medium skin tone and a smooth complexion . the facial shape is oval, with an iris, possibly blue or green . there is no visible facial hair, such as a mustache ."
00000154.jpg,Amr_Waked,"the individual in the image is a male with a medium skin tone and a smooth texture . his eyebrows are thick and well-groomed, arching gracefully above his eyes . the nose is straight and of medium size, adding to his distinguished look ."
00000244.jpg,Amr_Waked,"the individual in the image is a male with a medium skin tone and a smooth texture . his eyebrows are thick and arched, framing his eyes . he has a well-groomed beard and mustache, which are dark and neatly trimmed ."
00000263.jpg,Amr_Waked,"the individual in the image is a male with a fair skin tone and a smooth texture . his eyebrows are thick and well-groomed, arching gracefully above his eyes . mouth is closed, showing a neutral expression, with visible teeth ."
00000152.jpg,Amr_Waked,"the individual in the image is a male with a medium skin tone and a smooth texture . his eyebrows are thick and well-groomed, arching gracefully above his eyes . the nose is straight and of medium size, adding to his distinguished look ."
00000028.jpg,Amr_Waked,"the individual in the image is a male with a medium skin tone and a smooth texture . his eyebrows are thick and well-groomed, arching gracefully above his eyes, giving a sense of warmth and approachability ."
00000364.jpg,Tsai_Ing-wen,"the person in the image is a middle-aged individual with medium skin tone and a smooth complexion . the facial shape is oval, with a prominent and well-defined bone structure . there is no visible facial hair, such as a beard or mustache ."
00000301.jpg,Tsai_Ing-wen,the individual in the image appears to be a young person with a fair skin tone and smooth texture . the facial shape is oval and has a balanced bone structure . eyebrows are thin and neatly groomed .
00000125.jpg,Tsai_Ing-wen,"the person in the image is a woman with medium skin tone and a smooth complexion . she is wearing glasses with a thin frame, which sit comfortably on her nose ."
00000167.jpg,Tsai_Ing-wen,"the person in the image is a woman with medium skin tone and a smooth complexion . her eyebrows are thick and well-groomed, arching gracefully above her eyes . there is no facial hair present, with no visible teeth ."
00000299.jpg,Tsai_Ing-wen,"the person in the image appears to be a woman with a medium skin tone and a smooth complexion . her eyebrows are thick and well-groomed, arching gracefully above her eyes . there is no visible facial hair, and her hair is not visible ."
00000164.jpg,Denise_Dresser,"the person in the image is a woman with a fair skin tone and a smooth texture . her eyebrows are thick and well-groomed, arching gracefully above her eyes . there is no visible facial hair, and there are no visible partings or designs ."
00000273.jpg,Denise_Dresser,"the facial shape is oval, with a balanced bone structure . the eyes are almond-shaped and of a light color, possibly blue or green ."
00000279.jpg,Denise_Dresser,"the individual in the image appears to be a person with a fair skin tone and a smooth texture . their facial shape is oval, with an attractive and well-defined bone structure . there is no visible facial hair, and the hair is not visible ."
00000059.jpg,Denise_Dresser,"the individual in the image appears to be a middle-aged woman with a fair skin tone and a smooth complexion . her eyes are almond-shaped and are accentuated by thick, dark eyebrows that arch gracefully above them . there is no visible facial hair, and her skin seems to be free of blemishes or scars ."
00000229.jpg,Denise_Dresser,"the woman is a woman with a fair skin tone and a smooth texture . her eyes are large and expressive, with an oval bone structure . the nose is straight and of medium size, complementing her overall facial features ."
00000144.jpg,Mercedes_Sosa,"the person in the image is a woman with a fair skin tone and a smooth texture . her eyes are large and expressive . there is no visible facial hair, and her hair is not visible ."
00000140.jpg,Mercedes_Sosa,"the person in the image appears to be a middle-aged individual . the facial shape is oval, with a balanced bone structure . eyes are of medium size, with light-colored iris, possibly blue or green ."
00000181.jpg,Mercedes_Sosa,"the individual in the image is a person with medium skin tone and a smooth texture . their facial shape is oval, with a prominent and well-defined bone structure . the eyes are almond-shaped, with an iris, possibly blue or green ."
00000131.jpg,Mercedes_Sosa,"the person in the image is a woman with medium skin tone and a smooth complexion . she is not wearing any visible accessories such as earrings, glasses, or piercings . her overall emotional expression is calm and serene ."
00000174.jpg,Mercedes_Sosa,"the individual in the image appears to be a woman with medium skin tone and a smooth complexion . she is looking directly at the camera, with her eyes focused and her gaze steady . her eyes are almond-shaped, with a balanced bone structure ."
00000205.jpg,Chris_Brown,"the individual in the image has a medium skin tone with a smooth texture . their facial shape is oval, with an attractive and well-defined bone structure . the eyes are almond-shaped and have a light color ."
00000015.jpg,Chris_Brown,"the individual in the image is a person with a medium skin tone and a smooth texture . their facial shape is oval, with an iris, possibly blue or green . there is no visible facial hair, such as a beard or mustache."
00000272.jpg,Chris_Brown,"the individual in the image appears to be a male with a medium skin tone and a smooth texture . his eyes are almond-shaped, with an iris, possibly blue or green . he is looking directly at the camera ."
00000081.jpg,Chris_Brown,"the individual in the image appears to be a young male with a medium skin tone and a smooth texture . his eyes are almond-shaped, with an iris, possibly blue or green . he has a light stubble on his chin and upper lip, showing a well-maintained beard ."
00000256.jpg,Chris_Brown,"the individual in the image is a person with a medium skin tone and a smooth texture . their facial shape is oval, with an attractive and well-defined bone structure . the eyes are almond-shaped, with the light-colored iris, possibly blue or green."
00000419.jpg,Litefoot,"the individual in the image appears to be a male with a medium skin tone and a smooth texture . his eyebrows are thick and well-groomed, arching gracefully above his eyes . there is no visible facial hair, such as a beard or mustache ."
00000001.jpg,Litefoot,"the individual in the image appears to be a male with a fair skin tone and a smooth texture . his eyebrows are thick and well-groomed, arching gracefully above his eyes . there is no visible facial hair, and his hair is not visible ."
00000030.jpg,Litefoot,"the individual in the image appears to be a male with a medium skin tone and a smooth texture . his eyes are almond-shaped, with an iris, possibly blue or green . there is no visible facial hair, such as a beard or mustache ."
00000434.jpg,Litefoot,"the individual in the image appears to be a male with a fair skin tone and a smooth texture . his facial shape is oval, with an attractive and well-defined bone structure . he is wearing no visible facial hair, such as a beard or mustache ."
00000382.jpg,Litefoot,"the individual appears to be a male with a medium skin tone and a smooth texture . his eyes are almond-shaped, with an iris, possibly blue or green . there is no visible facial hair ."
00000379.jpg,Tsakhiagiin_Elbegdorj,"the individual in the image appears to be a person with medium skin tone and a smooth texture . the facial shape is oval, with a balanced bone structure ."
00000347.jpg,Tsakhiagiin_Elbegdorj,"the person in the image is a middle-aged individual with a medium skin tone and a smooth complexion . the facial shape is oval, with an almond-shaped bone structure . there is no visible facial hair, such as a beard or mustache ."
00000167.jpg,Tsakhiagiin_Elbegdorj,"the individual in the image appears to be a middle-aged person with a medium skin tone and a smooth complexion . the facial structure is well-defined, with an iris, possibly blue or green . there is no visible facial hair, such as a beard or mustache ."
00000351.jpg,Tsakhiagiin_Elbegdorj,"the individual in the image appears to be a middle-aged Asian male . his facial shape is oval, with a prominent and well-defined bone structure . he is looking slightly to the left of the camera ."
00000195.jpg,Tsakhiagiin_Elbegdorj,"the individual in the image appears to be a middle-aged person with a medium skin tone and a smooth complexion . there is no visible facial hair, such as a beard or mustache . the hairline is receding slightly at temples ."
00000103.jpg,Tung_Chee-hwa,"the individual in the image is a person with medium skin tone and a smooth texture . their facial shape is oval, with a prominent and well-defined bone structure . the eyes are almond-shaped, a light color, possibly blue or green ."
00000107.jpg,Tung_Chee-hwa,"the individual in the image appears to be an older adult with a medium skin tone and a smooth texture . the eyes are of medium size, with an almond shape and are a dark color . there is no visible facial hair, such as a beard or mustache ."
00000220.jpg,Tung_Chee-hwa,"the individual in the image appears to be an older adult with a medium skin tone and a smooth complexion . there is no visible facial hair, such as a beard or mustache, so no information about its color, style, or texture can be provided ."
00000137.jpg,Tung_Chee-hwa,"the individual in the image is an older adult with a medium skin tone and a smooth texture . the eyes are of medium size, with an iris, and are set in a way that suggests a gentle expression ."
00000272.jpg,Tung_Chee-hwa,"the individual in the image appears to be an older adult with a medium skin tone and a smooth complexion . the eyes are of medium size, with an almond shape, and are a dark color, possibly brown or black . there is no visible facial hair, such as a beard or mustache ."
00000201.jpg,Faouzi_Ghoulam,"the individual in the image appears to be a male with a medium skin tone and a smooth texture . his eyes are almond-shaped, with an iris, possibly blue or green . he has a short, well-maintained beard and mustache ."
00000278.jpg,Faouzi_Ghoulam,"the individual in the image is a person with a fair skin tone and a smooth texture . the facial shape is oval, with an attractive and well-defined bone structure . there is no visible facial hair, such as a mustache ."
00000183.jpg,Faouzi_Ghoulam,"the individual appears to be a male with a medium skin tone and a smooth texture . his eyes are almond-shaped, with an iris, possibly blue or green . there is no visible facial hair ."
00000365.jpg,Faouzi_Ghoulam,"the individual in the image appears to be a male with a medium skin tone and a smooth texture . his facial shape is oval, with an iris, possibly blue or green, and his eyebrows are thick and dark ."
00000381.jpg,Faouzi_Ghoulam,the individual in the image appears to be a male with a medium skin tone and a smooth texture . his facial shape is oval and has a prominent and well-defined bone structure . he is looking directly at the camera .
00000140.jpg,Rodrigo_Duterte,"the individual in the image appears to be a middle-aged person with a medium skin tone and a textured complexion . there is no visible facial hair, such as a beard or mustache, so no information about its color, style, or texture can be provided ."
00000075.jpg,Rodrigo_Duterte,"the individual in the image appears to be a middle-aged person with a medium skin tone and a smooth complexion . the facial shape is oval, with an iris, possibly blue or green . there is no visible facial hair, such as a mustache ."
00000383.jpg,Rodrigo_Duterte,"the individual in the image appears to be a male with a medium skin tone and a smooth texture . his eyes are almond-shaped, with an iris, possibly blue or green . there is no visible facial hair, such as a mustache ."
00000379.jpg,Rodrigo_Duterte,"the individual in the image appears to be a person with medium skin tone and a smooth texture . the facial shape is oval, with a prominent and well-defined bone structure ."
00000185.jpg,Rodrigo_Duterte,the individual in the image appears to be a person with a medium skin tone and a smooth texture . the facial shape is oval and has a prominent and well-defined bone structure .
00000063.jpg,Jorge_Negrete,"the individual in the image is a person with a medium skin tone and a smooth texture . their facial shape is oval, with an iris, possibly blue or green . the nose is straight and of average size, and the mouth is closed, showing a slight smile ."
00000259.jpg,Jorge_Negrete,"the individual in the image appears to be a person with a medium skin tone and a smooth texture . the facial shape is oval, with an almond-shaped bone structure . there are no visible accessories, scars, blemishes, or wrinkles ."
00000017.jpg,Jorge_Negrete,"the individual in the image is a male with a medium skin tone and a smooth texture . his eyes are almond-shaped, and his eyebrows are thick and arched, framing his eyes . he has a neatly trimmed mustache ."
00000127.jpg,Jorge_Negrete,"the individual in the image is a person with a medium skin tone and a smooth texture . the facial shape is oval, with an attractive and well-defined bone structure . there are no visible accessories, scars, blemishes or wrinkles ."
00000059.jpg,Jorge_Negrete,"the individual in the image is a male with a medium skin tone and a smooth texture . his eyebrows are thick and well-groomed, arching gracefully above his eyes . the mouth is closed, showing a neutral expression, with visible teeth ."
00000144.jpg,Michael_Owen,"the individual in the image appears to be a young male with a fair skin tone and a smooth texture . his eyes are almond-shaped, with an attractive and well-defined bone structure . there is no visible facial hair, such as a beard or mustache ."
00000115.jpg,Michael_Owen,the individual in the image appears to be a male with a fair skin tone and a smooth texture . his eyes are almond-shaped with an attractive and well-defined bone structure . he is looking directly at the camera .
00000211.jpg,Michael_Owen,"the individual in the image is a person with a fair skin tone and a smooth texture . their facial shape is oval, with an attractive and well-defined bone structure . the eyes are almond-shaped and have a light color, possibly blue or green ."
00000263.jpg,Michael_Owen,"the individual in the image appears to be a male with a fair skin tone and a smooth texture . his eyes are of medium size, with an iris, possibly blue or green . there is no visible facial hair, such as a mustache ."
00000105.jpg,Michael_Owen,"the individual in the image appears to be a male with a fair skin tone and a smooth texture . his eyes are of medium size, with an iris, possibly blue or green . there is no visible facial hair, such as a beard or mustache ."
00000134.jpg,Mamnoon_Hussain,"the individual in the image is a male with a medium skin tone and a smooth texture . his eyebrows are thick and well-groomed, arching gracefully above his eyes . he is looking directly at the camera, giving a sense of confidence ."
00000035.jpg,Mamnoon_Hussain,"the individual in the image is a male with a medium skin tone and a smooth texture . his eyebrows are thick and arched, framing his eyes . the hair is not visible, suggesting it might be short or bald ."
00000348.jpg,Mamnoon_Hussain,the individual in the image is a male with a medium skin tone and a textured complexion . his eyebrows are thick and well-groomed and are set in a way that suggests a friendly and approachable demeanor .
00000048.jpg,Mamnoon_Hussain,"the individual in the image is a person with a medium skin tone and a textured complexion . the facial shape is oval, with an iris, possibly blue or green . there are no visible accessories, scars, or blemishes ."
00000342.jpg,Mamnoon_Hussain,"the individual in the image is a person with a medium skin tone and a smooth texture . the facial shape is oval, with an iris, possibly blue or green ."
00000262.jpg,David_Filo,"the person in the image is a male with a fair skin tone and a smooth texture . his eyebrows are thick and well-groomed, arching slightly above his eyes . there is no visible facial hair, such as a beard or mustache ."
00000038.jpg,David_Filo,"the facial shape is oval, with a balanced bone structure . the eyes are almond-shaped and a striking blue color, giving a piercing and intense gaze ."
00000201.jpg,David_Filo,"the individual in the image is a person with fair skin and a smooth texture . their facial shape is oval, with a prominent and well-defined bone structure . the eyes are almond-shaped, and the eyebrows are thick and neatly groomed ."
00000105.jpg,David_Filo,"the individual in the image appears to be a male with a fair skin tone and a smooth texture . his eyebrows are thick and well-groomed, arching gracefully above his eyes . there is no visible facial hair, and his hair is not visible ."
