row,original,cleaned,removed_sentences
30190,"The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or cream. The person is wearing a necklace that appears to be made of beads or small stones. The necklace is of a medium length and hangs around the neck. The person is also wearing earrings that are small and circular. The earrings are of a metallic color, possibly silver or gold. The person is wearing a ring on one of their fingers, which is of a dark color, possibly black or dark blue. The ring is of a medium size and has a simple design. The person is also wearing a bracelet","The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or cream. The person is wearing a necklace that appears to be made of beads or small stones. The necklace is of a medium length and hangs around the neck. The person is also wearing earrings that are small and circular. The earrings are of a metallic color, possibly silver or gold. The person is wearing a ring on one of their fingers, which is of a dark color, possibly black or dark blue. The ring is of a medium size and has a simple design.",[]
30309,"The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is parted in the middle. The hair is a light brown color. The person is wearing a pair of sunglasses that are dark in color. The sunglasses have a thin frame and cover the eyes completely. The person is wearing a pair of earrings that are small and round in shape. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of hoop earrings that are large and circular in shape. The hoops are made of a shiny material, possibly silver or gold. The person is wearing a pair","The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is parted in the middle. The hair is a light brown color. The person is wearing a pair of sunglasses that are dark in color. The sunglasses have a thin frame and cover the eyes completely. The person is wearing a pair of earrings that are small and round in shape. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of hoop earrings that are large and circular in shape. The hoops are made of a shiny material, possibly silver or gold.",[]
30517,The person in the image has light skin and is wearing a top. The top is white and has a high neckline. The person is wearing a necklace that is silver in color. The person is also wearing a pair of earrings that are silver in color. The person is also wearing a pair of sunglasses that are black in color. The person is also wearing a pair of bracelets that are silver in color. The person is also wearing a pair of rings that are silver in color. The person is also wearing a pair of shoes that are black in color. The person is also wearing a pair of socks that are white in color. The person,The person in the image has light skin and is wearing a top. The top is white and has a high neckline. The person is wearing a necklace that is silver in color. The person is also wearing a pair of earrings that are silver in color. The person is also wearing a pair of sunglasses that are black in color. The person is also wearing a pair of bracelets that are silver in color. The person is also wearing a pair of rings that are silver in color. The person is also wearing a pair of shoes that are black in color. The person is also wearing a pair of socks that are white in color.,[]
31086,"The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is a mix of blonde and brown. The hair is styled in a casual, loose manner. The person is wearing a pair of sunglasses that have a dark frame. The sunglasses cover the top part of the person's face, leaving only the eyes visible. The person is wearing a pair of earrings that are small and circular. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of hoop earrings that are large and have a metallic finish. The hoops are made of a shiny material, possibly","The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is a mix of blonde and brown. The hair is styled in a casual, loose manner. The person is wearing a pair of sunglasses that have a dark frame. The sunglasses cover the top part of the person's face, leaving only the eyes visible. The person is wearing a pair of earrings that are small and circular. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of hoop earrings that are large and have a metallic finish.",[]
32053,"The person in the image has a fair complexion and is wearing a top. The individual has short, straight hair that is blonde in color. The hair is styled in a way that it falls naturally around the face. The person is wearing a top that is dark in color, possibly black or navy blue. The top has a high neckline and long sleeves. The person is wearing a pair of sunglasses that cover the eyes and extend down to the nose. The sunglasses have a dark frame and lenses. The person is wearing a pair of earrings that are small and circular in shape. The earrings are made of a shiny material, possibly silver or gold","The person in the image has a fair complexion and is wearing a top. The individual has short, straight hair that is blonde in color. The hair is styled in a way that it falls naturally around the face. The person is wearing a top that is dark in color, possibly black or navy blue. The top has a high neckline and long sleeves. The person is wearing a pair of sunglasses that cover the eyes and extend down to the nose. The sunglasses have a dark frame and lenses. The person is wearing a pair of earrings that are small and circular in shape.",[]
302,"The person has a fair complexion, short brown hair, and is wearing a pair of glasses. The individual is wearing a white shirt and has a beard. The person is wearing a black jacket and has a pair of sunglasses. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard","The person has a fair complexion, short brown hair, and is wearing a pair of glasses. The individual is wearing a white shirt and has a beard. The person is wearing a black jacket and has a pair of sunglasses. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard.",[]
32575,"The person has short, dark hair and a short beard. They are wearing glasses. The person is wearing a white shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black hat. The person is wearing a black tie. The person is wearing a black coat. The person is wearing a black suit. The person is wearing a black dress. The person is wearing a black scarf. The person is wearing a black belt. The person is wearing a black watch. The person is wearing a black bracelet. The person is wearing a black ring. The person is wearing a black glove","The person has short, dark hair and a short beard. They are wearing glasses. The person is wearing a white shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black hat. The person is wearing a black tie. The person is wearing a black coat. The person is wearing a black suit. The person is wearing a black dress. The person is wearing a black scarf. The person is wearing a black belt. The person is wearing a black watch. The person is wearing a black bracelet. The person is wearing a black ring.",[]
32617,"The person has a fair complexion and short, dark hair. They are wearing a pair of glasses. The person is wearing a white shirt. The person is wearing a black jacket. The person is wearing a black tie. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing","The person has a fair complexion and short, dark hair. They are wearing a pair of glasses. The person is wearing a white shirt. The person is wearing a black jacket. The person is wearing a black tie. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket.",[]
34262,"The person in the image has a medium skin tone and is wearing a red shirt. The individual has short, dark hair and is wearing a red shirt. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair","The person in the image has a medium skin tone and is wearing a red shirt. The individual has short, dark hair and is wearing a red shirt. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair. The person is wearing a red shirt and has short, dark hair.",[]
10661,"The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or cream. The person is wearing a necklace that appears to be made of beads or small stones. The necklace is of a medium length and hangs around the neck. The person is also wearing a pair of earrings that are small and circular in shape. The earrings are of a metallic color, possibly silver or gold. The person is wearing a pair of sunglasses that cover the eyes and have a dark lens. The sunglasses are of a medium size and have a thin frame. The person is wearing a pair of glasses that","The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or cream. The person is wearing a necklace that appears to be made of beads or small stones. The necklace is of a medium length and hangs around the neck. The person is also wearing a pair of earrings that are small and circular in shape. The earrings are of a metallic color, possibly silver or gold. The person is wearing a pair of sunglasses that cover the eyes and have a dark lens. The sunglasses are of a medium size and have a thin frame.",[]
34378,"The person in the image has a fair complexion and is wearing a red top. The individual has short, dark hair and is wearing a red scarf. The person is wearing a red shirt and has a red scarf around their neck. The person is wearing a red shirt and has a red scarf around their neck. The person is wearing a red shirt and has a red scarf around their neck. The person is wearing a red shirt and has a red scarf around their neck. The person is wearing a red shirt and has a red scarf around their neck. The person is wearing a red shirt and has a red scarf around their neck. The person","The person in the image has a fair complexion and is wearing a red top. The individual has short, dark hair and is wearing a red scarf. The person is wearing a red shirt and has a red scarf around their neck. The person is wearing a red shirt and has a red scarf around their neck. The person is wearing a red shirt and has a red scarf around their neck. The person is wearing a red shirt and has a red scarf around their neck. The person is wearing a red shirt and has a red scarf around their neck. The person is wearing a red shirt and has a red scarf around their neck.",[]
34989,The person in the image has a fair complexion and is wearing a top. The top is a light blue color and has a round neckline. The person is wearing a necklace that is made of silver and has a small pendant. The necklace is hanging around the person's neck and is visible from the front. The person is also wearing a pair of earrings that are made of silver and have a small gemstone in the center. The earrings are hanging from the person's ears and are visible from the front. The person is also wearing a pair of sunglasses that are made of black plastic and have a rectangular shape. The sunglasses are covering the person,The person in the image has a fair complexion and is wearing a top. The top is a light blue color and has a round neckline. The person is wearing a necklace that is made of silver and has a small pendant. The necklace is hanging around the person's neck and is visible from the front. The person is also wearing a pair of earrings that are made of silver and have a small gemstone in the center. The earrings are hanging from the person's ears and are visible from the front. The person is also wearing a pair of sunglasses that are made of black plastic and have a rectangular shape.,[]
35090,"The person has a medium complexion with short, dark hair and is wearing a pair of glasses. The individual is wearing a white shirt and has a beard. The person is wearing a black jacket and has a pair of sunglasses. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard","The person has a medium complexion with short, dark hair and is wearing a pair of glasses. The individual is wearing a white shirt and has a beard. The person is wearing a black jacket and has a pair of sunglasses. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard.",[]
35606,"The person has a fair complexion, with long, straight brown hair that falls just past the shoulders. The hair is parted in the middle and appears to be slightly wavy. The person is wearing a pair of glasses with thin, black frames. The glasses sit comfortably on the bridge of the nose, and the lenses are clear. The person's eyebrows are well-groomed and arched, adding to the overall polished look. The person's lips are full and slightly parted, revealing a hint of pink lipstick. The person's cheeks are slightly flushed, giving a healthy glow to the skin. The person's eyes are a striking blue,","The person has a fair complexion, with long, straight brown hair that falls just past the shoulders. The hair is parted in the middle and appears to be slightly wavy. The person is wearing a pair of glasses with thin, black frames. The glasses sit comfortably on the bridge of the nose, and the lenses are clear. The person's eyebrows are well-groomed and arched, adding to the overall polished look. The person's lips are full and slightly parted, revealing a hint of pink lipstick. The person's cheeks are slightly flushed, giving a healthy glow to the skin.",[]
36605,"The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or cream. The person is wearing a necklace that appears to be made of beads or small stones. The necklace is of a medium length and hangs around the neck. The person is also wearing a pair of earrings that are small and circular in shape. The earrings are of a metallic color, possibly silver or gold. The person is wearing a pair of glasses that are of a dark color, possibly black or brown. The glasses have a rectangular frame and sit comfortably on the face. The person is wearing a pair of","The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or cream. The person is wearing a necklace that appears to be made of beads or small stones. The necklace is of a medium length and hangs around the neck. The person is also wearing a pair of earrings that are small and circular in shape. The earrings are of a metallic color, possibly silver or gold. The person is wearing a pair of glasses that are of a dark color, possibly black or brown. The glasses have a rectangular frame and sit comfortably on the face.",[]
36622,"The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is a mix of blonde and brown. The hair is parted in the middle and falls just above the shoulders. The person is wearing a pair of sunglasses with a dark frame. The sunglasses cover the eyes and the bridge of the nose. The person is wearing a pair of earrings that are small and circular. The earrings are made of a shiny material and are visible on both ears. The person is wearing a pair of hoop earrings that are large and made of a shiny material. The hoops are visible on both ears and are hanging down to","The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is a mix of blonde and brown. The hair is parted in the middle and falls just above the shoulders. The person is wearing a pair of sunglasses with a dark frame. The sunglasses cover the eyes and the bridge of the nose. The person is wearing a pair of earrings that are small and circular. The earrings are made of a shiny material and are visible on both ears. The person is wearing a pair of hoop earrings that are large and made of a shiny material.",[]
37163,"The person in the image has short, light-colored hair and is wearing a yellow shirt. The background features a blurred pattern with the word ""utters.""","The person in the image has short, light-colored hair and is wearing a yellow shirt.",[]
37467,"The person has a fair complexion and is wearing a top. They have blonde hair styled in a side part, with bangs covering the forehead. The hair is shoulder-length and appears to be straight. The person is wearing a top that is dark in color, possibly black or navy blue. The top has a high neckline and long sleeves. The person is wearing a pair of earrings that are small and circular. The person is wearing a pair of sunglasses that are dark in color and have a rectangular shape. The person is wearing a pair of glasses that are dark in color and have a rectangular shape. The person is wearing a pair of earrings","The person has a fair complexion and is wearing a top. They have blonde hair styled in a side part, with bangs covering the forehead. The hair is shoulder-length and appears to be straight. The person is wearing a top that is dark in color, possibly black or navy blue. The top has a high neckline and long sleeves. The person is wearing a pair of earrings that are small and circular. The person is wearing a pair of sunglasses that are dark in color and have a rectangular shape. The person is wearing a pair of glasses that are dark in color and have a rectangular shape.",[]
37635,"The person in the image has a medium skin tone, dark hair, and is wearing a black top. The individual is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard","The person in the image has a medium skin tone, dark hair, and is wearing a black top. The individual is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard. The person is wearing a black shirt and has a beard.",[]
37734,"The person in the image has a medium skin tone and is wearing a top. The top is of a light color, possibly white or light blue. The person is wearing a necklace that appears to be made of beads or small stones. The necklace is of a medium length and hangs around the person's neck. The person is also wearing a pair of earrings that are small and circular. The earrings are of a metallic color and have a shiny finish. The person is wearing a pair of glasses that are of a dark color, possibly black or dark brown. The glasses have a rectangular frame and cover the person's eyes completely. The person is","The person in the image has a medium skin tone and is wearing a top. The top is of a light color, possibly white or light blue. The person is wearing a necklace that appears to be made of beads or small stones. The necklace is of a medium length and hangs around the person's neck. The person is also wearing a pair of earrings that are small and circular. The earrings are of a metallic color and have a shiny finish. The person is wearing a pair of glasses that are of a dark color, possibly black or dark brown. The glasses have a rectangular frame and cover the person's eyes completely.",[]
37844,"The person in the image has a fair complexion and is wearing a top. They have long, straight hair that is dark in color. The hair is parted in the middle and falls over the forehead. The person is wearing a top that is dark in color. The top has a high neckline and long sleeves. The person is wearing a pair of earrings that are small and circular in shape. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of sunglasses that are dark in color. The sunglasses have a rectangular frame and fit snugly on the face. The person is wearing a pair of glasses","The person in the image has a fair complexion and is wearing a top. They have long, straight hair that is dark in color. The hair is parted in the middle and falls over the forehead. The person is wearing a top that is dark in color. The top has a high neckline and long sleeves. The person is wearing a pair of earrings that are small and circular in shape. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of sunglasses that are dark in color. The sunglasses have a rectangular frame and fit snugly on the face.",[]
37945,"The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is dark in color. The hair is styled in a way that it frames the face. The person is wearing a pair of sunglasses that cover the eyes and the bridge of the nose. The sunglasses have a dark frame and the lenses are tinted. The person is wearing a pair of earrings that are small and circular in shape. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of hoop earrings that are large and circular in shape. The hoops are made of a shiny material, possibly","The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is dark in color. The hair is styled in a way that it frames the face. The person is wearing a pair of sunglasses that cover the eyes and the bridge of the nose. The sunglasses have a dark frame and the lenses are tinted. The person is wearing a pair of earrings that are small and circular in shape. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of hoop earrings that are large and circular in shape.",[]
38530,The person in the image has a medium skin tone and is wearing a white shirt. The face is partially obscured by a black mask. The person is wearing a black hat and has a beard. The person is wearing a black jacket and has a black tie. The person is wearing a black shirt and has a black hat. The person is wearing a black shirt and has a black tie. The person is wearing a black shirt and has a black hat. The person is wearing a black shirt and has a black tie. The person is wearing a black shirt and has a black hat. The person is wearing a black shirt and has a black,The person in the image has a medium skin tone and is wearing a white shirt. The face is partially obscured by a black mask. The person is wearing a black hat and has a beard. The person is wearing a black jacket and has a black tie. The person is wearing a black shirt and has a black hat. The person is wearing a black shirt and has a black tie. The person is wearing a black shirt and has a black hat. The person is wearing a black shirt and has a black tie. The person is wearing a black shirt and has a black hat.,[]
30309,"The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is parted in the middle. The hair is a light brown color. The person is wearing a pair of sunglasses that are dark in color. The sunglasses have a thin frame and cover the eyes completely. The person is wearing a pair of earrings that are small and round in shape. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of hoop earrings that are large and circular in shape. The hoops are made of a shiny material, possibly silver or gold. The person is wearing a pair","The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is parted in the middle. The hair is a light brown color. The person is wearing a pair of sunglasses that are dark in color. The sunglasses have a thin frame and cover the eyes completely. The person is wearing a pair of earrings that are small and round in shape. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of hoop earrings that are large and circular in shape. The hoops are made of a shiny material, possibly silver or gold.",[]
41751,"The person in the image has a fair complexion and is wearing a green top. The individual has short, light-colored hair and is wearing a green top. The person is wearing a green top and has short, light-colored hair. The person is wearing a green top and has short, light-colored hair. The person is wearing a green top and has short, light-colored hair. The person is wearing a green top and has short, light-colored hair. The person is wearing a green top and has short, light-colored hair. The person is wearing a green top and has short, light-colored hair. The person is wearing a green top","The person in the image has a fair complexion and is wearing a green top. The individual has short, light-colored hair and is wearing a green top. The person is wearing a green top and has short, light-colored hair. The person is wearing a green top and has short, light-colored hair. The person is wearing a green top and has short, light-colored hair. The person is wearing a green top and has short, light-colored hair. The person is wearing a green top and has short, light-colored hair. The person is wearing a green top and has short, light-colored hair.",[]
42425,The person in the image has a fair complexion and is wearing a top. The top is white and has a high neckline. The person is wearing a necklace that is silver in color. The person is also wearing a pair of earrings that are silver in color. The person is also wearing a pair of sunglasses that are black in color. The person is also wearing a pair of bracelets that are silver in color. The person is also wearing a pair of rings that are silver in color. The person is also wearing a pair of shoes that are black in color. The person is also wearing a pair of socks that are white in color. The,The person in the image has a fair complexion and is wearing a top. The top is white and has a high neckline. The person is wearing a necklace that is silver in color. The person is also wearing a pair of earrings that are silver in color. The person is also wearing a pair of sunglasses that are black in color. The person is also wearing a pair of bracelets that are silver in color. The person is also wearing a pair of rings that are silver in color. The person is also wearing a pair of shoes that are black in color. The person is also wearing a pair of socks that are white in color.,[]
42985,"The person has short, dark hair and is wearing a nose ring. They are wearing a ring on their finger. The person is wearing a nose ring. The person is wearing a ring on their finger. The person is wearing a nose ring. The person is wearing a ring on their finger. The person is wearing a nose ring. The person is wearing a ring on their finger. The person is wearing a nose ring. The person is wearing a ring on their finger. The person is wearing a nose ring. The person is wearing a ring on their finger. The person is wearing a nose ring. The person is wearing a ring on","The person has short, dark hair and is wearing a nose ring. They are wearing a ring on their finger. The person is wearing a nose ring. The person is wearing a ring on their finger. The person is wearing a nose ring. The person is wearing a ring on their finger. The person is wearing a nose ring. The person is wearing a ring on their finger. The person is wearing a nose ring. The person is wearing a ring on their finger. The person is wearing a nose ring. The person is wearing a ring on their finger. The person is wearing a nose ring.",[]
43022,The person has a fair complexion and dark hair. They are wearing a pair of glasses. The person is wearing a white shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black top. The person is wearing a black dress. The person is wearing a black coat. The person is wearing a black sweater. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black top. The person is wearing a black dress. The person is wearing a black coat. The person is wearing a black sweater. The person is wearing a black,The person has a fair complexion and dark hair. They are wearing a pair of glasses. The person is wearing a white shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black top. The person is wearing a black dress. The person is wearing a black coat. The person is wearing a black sweater. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black top. The person is wearing a black dress. The person is wearing a black coat. The person is wearing a black sweater.,[]
26070,"The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or cream. The person is wearing a necklace that appears to be made of beads or pearls. The necklace is of medium length and hangs around the neck. The person is also wearing earrings that are small and circular in shape. The earrings are of a metallic color, possibly silver or gold. The person is wearing a ring on their left hand, which is of a dark color, possibly black or dark blue. The ring is of a medium size and has a simple design. The person is wearing a bracelet on their","The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or cream. The person is wearing a necklace that appears to be made of beads or pearls. The necklace is of medium length and hangs around the neck. The person is also wearing earrings that are small and circular in shape. The earrings are of a metallic color, possibly silver or gold. The person is wearing a ring on their left hand, which is of a dark color, possibly black or dark blue. The ring is of a medium size and has a simple design.",[]
45432,"The image shows a close-up of a person's face, but due to the close-up nature and the angle, it is difficult to discern specific facial features or expressions. The person appears to be facing forward, but without more context or a wider view, it is challenging to provide a detailed description of their facial features or any distinctive characteristics.","The image shows a close-up of a person's face, but due to the close-up nature and the angle, it is difficult to discern specific facial features or expressions.",[]
45649,"The person has a mustache and is wearing pink-tinted glasses. The individual appears to be wearing a pink top, but this is not the focus of the description. The face expression is neutral.",The person has a mustache and is wearing pink-tinted glasses. The face expression is neutral.,[]
46365,"The person has a medium skin tone, short dark hair, and is wearing a pair of glasses. The individual is wearing a white shirt and has a beard. The person is wearing a black jacket and has a pair of sunglasses. The person is wearing a black shirt and has a pair of glasses. The person is wearing a white shirt and has a beard. The person is wearing a black shirt and has a pair of sunglasses. The person is wearing a white shirt and has a beard. The person is wearing a black shirt and has a pair of sunglasses. The person is wearing a white shirt and has a beard. The person is wearing","The person has a medium skin tone, short dark hair, and is wearing a pair of glasses. The individual is wearing a white shirt and has a beard. The person is wearing a black jacket and has a pair of sunglasses. The person is wearing a black shirt and has a pair of glasses. The person is wearing a white shirt and has a beard. The person is wearing a black shirt and has a pair of sunglasses. The person is wearing a white shirt and has a beard. The person is wearing a black shirt and has a pair of sunglasses. The person is wearing a white shirt and has a beard.",[]
46495,The person in the image has a fair complexion and is wearing a top. The top is white and has a high neckline. The person is wearing a necklace that is silver in color. The person is also wearing a pair of earrings that are silver in color. The person is wearing a pair of sunglasses that are black in color. The person is also wearing a pair of glasses that are black in color. The person is wearing a pair of shoes that are black in color. The person is also wearing a pair of socks that are black in color. The person is also wearing a pair of gloves that are black in color. The person is,The person in the image has a fair complexion and is wearing a top. The top is white and has a high neckline. The person is wearing a necklace that is silver in color. The person is also wearing a pair of earrings that are silver in color. The person is wearing a pair of sunglasses that are black in color. The person is also wearing a pair of glasses that are black in color. The person is wearing a pair of shoes that are black in color. The person is also wearing a pair of socks that are black in color. The person is also wearing a pair of gloves that are black in color.,[]
46953,"The person has a fair complexion and short, dark hair. They are wearing a pair of glasses. The person is wearing a white shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing","The person has a fair complexion and short, dark hair. They are wearing a pair of glasses. The person is wearing a white shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt. The person is wearing a black jacket. The person is wearing a black shirt.",[]
47089,"The person in the image has a fair complexion and is wearing a light-colored top. The individual has short, straight hair that is parted in the middle. The hair color is a light brown shade. The person is wearing a pair of sunglasses that have a dark frame. The sunglasses cover the eyes completely, and the person is wearing a pair of earrings that are small and circular. The person is wearing a pair of hoop earrings that are silver in color. The person is wearing a pair of hoop earrings that are silver in color. The person is wearing a pair of hoop earrings that are silver in color. The person is wearing a pair of","The person in the image has a fair complexion and is wearing a light-colored top. The individual has short, straight hair that is parted in the middle. The hair color is a light brown shade. The person is wearing a pair of sunglasses that have a dark frame. The sunglasses cover the eyes completely, and the person is wearing a pair of earrings that are small and circular. The person is wearing a pair of hoop earrings that are silver in color. The person is wearing a pair of hoop earrings that are silver in color. The person is wearing a pair of hoop earrings that are silver in color.",[]
30309,"The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is parted in the middle. The hair is a light brown color. The person is wearing a pair of sunglasses that are dark in color. The sunglasses have a thin frame and cover the eyes completely. The person is wearing a pair of earrings that are small and round in shape. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of hoop earrings that are large and circular in shape. The hoops are made of a shiny material, possibly silver or gold. The person is wearing a pair","The person has a fair complexion and is wearing a light-colored top. They have short, straight hair that is parted in the middle. The hair is a light brown color. The person is wearing a pair of sunglasses that are dark in color. The sunglasses have a thin frame and cover the eyes completely. The person is wearing a pair of earrings that are small and round in shape. The earrings are made of a shiny material, possibly silver or gold. The person is wearing a pair of hoop earrings that are large and circular in shape. The hoops are made of a shiny material, possibly silver or gold.",[]
48325,The person in the image has a fair complexion and is wearing a red top. The individual has dark hair and is wearing a red top. The person is wearing a red top and has dark hair. The person is wearing a red top and has dark hair. The person is wearing a red top and has dark hair. The person is wearing a red top and has dark hair. The person is wearing a red top and has dark hair. The person is wearing a red top and has dark hair. The person is wearing a red top and has dark hair. The person is wearing a red top and has dark hair. The person is wearing,The person in the image has a fair complexion and is wearing a red top. The individual has dark hair and is wearing a red top. The person is wearing a red top and has dark hair. The person is wearing a red top and has dark hair. The person is wearing a red top and has dark hair. The person is wearing a red top and has dark hair. The person is wearing a red top and has dark hair. The person is wearing a red top and has dark hair. The person is wearing a red top and has dark hair. The person is wearing a red top and has dark hair.,[]
49117,"The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or light blue. The person is wearing a necklace that appears to be made of beads or small stones. The necklace is of a medium length and hangs around the person's neck. The person is also wearing a pair of earrings that are small and circular in shape. The earrings are of a metallic color, possibly silver or gold. The person is wearing a pair of sunglasses that cover the top of their head and are of a dark color. The person is also wearing a pair of bracelets on their wrist, one of","The person in the image has a fair complexion and is wearing a top. The top is of a light color, possibly white or light blue. The person is wearing a necklace that appears to be made of beads or small stones. The necklace is of a medium length and hangs around the person's neck. The person is also wearing a pair of earrings that are small and circular in shape. The earrings are of a metallic color, possibly silver or gold. The person is wearing a pair of sunglasses that cover the top of their head and are of a dark color.",[]
50090,"The person has a fair complexion and is wearing a light-colored top. They have long, straight hair that is a mix of blonde and red. The hair is parted in the middle and falls over the shoulders. The person is wearing a pair of sunglasses that have a dark frame and a reflective lens. The sunglasses cover the eyes and the bridge of the nose. The person is wearing a pair of earrings that are small and circular. The earrings are made of a shiny material and are hanging from the ears. The person is wearing a pair of hoop earrings that are large and made of a shiny material. The hoops are hanging from the ears and","The person has a fair complexion and is wearing a light-colored top. They have long, straight hair that is a mix of blonde and red. The hair is parted in the middle and falls over the shoulders. The person is wearing a pair of sunglasses that have a dark frame and a reflective lens. The sunglasses cover the eyes and the bridge of the nose. The person is wearing a pair of earrings that are small and circular. The earrings are made of a shiny material and are hanging from the ears. The person is wearing a pair of hoop earrings that are large and made of a shiny material.",[]
51333,"The person in the image has short hair and is wearing a black hoodie. The background features a repeating pattern of the letters ""QAAA.""",The person in the image has short hair and is wearing a black hoodie.,[]
