row,original,cleaned,removed_sentences
273,"The person in the image appears to be a young individual with a fair skin tone and a smooth texture. The facial shape is oval, with a balanced bone structure. The eyes are almond-shaped, with a light color that could be blue or green. The eyebrows are thin and neatly groomed, arching gracefully above the eyes. The nose is straight and of medium size, with a smooth bridge and tip. The mouth is closed, with a neutral expression, and the teeth are not visible. There is no visible facial hair, and the skin appears clear and unblemished.  The individual has short, straight hair that is a light brown color. The hairline is straight, and there are no visible partings or designs. The hair is neatly styled, and there are no visible accessories such as earrings, glasses, or piercings. The overall emotional expression is neutral, and the gaze is directed slightly to the left of the camera.","The person in the image appears to be a young individual with a fair skin tone and a smooth texture. The facial shape is oval, with a balanced bone structure. The eyes are almond-shaped, with a light color that could be blue or green. The eyebrows are thin and neatly groomed, arching gracefully above the eyes. The nose is straight and of medium size, with a smooth bridge and tip. The mouth is closed, with a neutral expression, and the teeth are not visible. There is no visible facial hair, and the skin appears clear and unblemished. The individual has short, straight hair that is a light brown color. The hairline is straight, and there are no visible partings or designs. The hair is neatly styled, and there are no visible accessories such as earrings, glasses, or piercings. The overall emotional expression is neutral, and the gaze is directed slightly to the left of the camera.",[]
317,"The person in the image appears to be a young woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown color, and she has a thin eyebrow that arches gracefully above each eye. Her nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear with a few small blemishes.  Her hair is auburn, styled in loose waves, and falls just past her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is neutral, and she is looking directly at the camera.  This person's unique facial features, including her light brown eyes, auburn hair, and neutral expression, make her stand out. The subtle details, such as the slight arch of her eyebrow and the smooth texture of her skin, add to her distinct appearance.","The person in the image appears to be a young woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown color, and she has a thin eyebrow that arches gracefully above each eye. Her nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear with a few small blemishes. Her hair is auburn, styled in loose waves, and falls just past her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is neutral, and she is looking directly at the camera. This person's unique facial features, including her light brown eyes, auburn hair, and neutral expression, make her stand out. The subtle details, such as the slight arch of her eyebrow and the smooth texture of her skin, add to her distinct appearance.",[]
325,"The person in the image appears to be a young female with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped with a light color, possibly blue or green, and are accentuated by well-defined eyebrows that are thick and arched. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear with no noticeable blemishes or scars.  Her hair is light brown, styled in a straight, shoulder-length cut with a side parting. The hairline is neat, and there are no visible accessories such as earrings, glasses, or piercings. The overall emotional expression on her face is neutral, and she is looking directly at the camera. The lighting in the image is even, highlighting her facial features without casting any harsh shadows.","The person in the image appears to be a young female with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped with a light color, possibly blue or green, and are accentuated by well-defined eyebrows that are thick and arched. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear with no noticeable blemishes or scars. Her hair is light brown, styled in a straight, shoulder-length cut with a side parting. The hairline is neat, and there are no visible accessories such as earrings, glasses, or piercings. The overall emotional expression on her face is neutral, and she is looking directly at the camera. The lighting in the image is even, highlighting her facial features without casting any harsh shadows.",[]
328,"The person in the image appears to be a young female with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light color, possibly blue or green. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a slight smile, showing a set of white teeth. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is light brown, styled in a straight, shoulder-length cut with a side parting. The hairline is neat, and there are no visible accessories or unique traits in her hairstyle. The overall emotional expression on her face is neutral, with a soft gaze directed slightly to the left of the camera. There are no visible accessories such as earrings, glasses, or piercings. The person's overall appearance is clean and well-groomed, with no scars or wrinkles.","The person in the image appears to be a young female with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light color, possibly blue or green. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a slight smile, showing a set of white teeth. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is light brown, styled in a straight, shoulder-length cut with a side parting. The hairline is neat, and there are no visible accessories or unique traits in her hairstyle. The overall emotional expression on her face is neutral, with a soft gaze directed slightly to the left of the camera. There are no visible accessories such as earrings, glasses, or piercings. The person's overall appearance is clean and well-groomed, with no scars or wrinkles.",[]
329,"The person in the image appears to be a young female with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light color, possibly blue or green. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear with a few small blemishes.  Her hair is light brown, styled in a straight, shoulder-length cut with a side parting. The hairline is neat, and there are no visible accessories or unique traits in her hairstyle. The overall emotional expression on her face is neutral, and she is looking directly at the camera. There are no visible accessories such as earrings, glasses, or piercings. The person's overall appearance is clean and well-groomed, with no scars or blemishes that stand out.","The person in the image appears to be a young female with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light color, possibly blue or green. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear with a few small blemishes. Her hair is light brown, styled in a straight, shoulder-length cut with a side parting. The hairline is neat, and there are no visible accessories or unique traits in her hairstyle. The overall emotional expression on her face is neutral, and she is looking directly at the camera. There are no visible accessories such as earrings, glasses, or piercings. The person's overall appearance is clean and well-groomed, with no scars or blemishes that stand out.",[]
330,"The person in the image appears to be a young female with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped and a light brown color, with a gentle gaze that suggests a calm and composed demeanor. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, showing a slight hint of teeth, and her expression is neutral, conveying a sense of tranquility. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is light brown, styled in a straight, shoulder-length cut with a slight wave. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. The overall emotional expression is serene, and her gaze is directed slightly to the left of the camera, giving a sense of contemplation or focus.","The person in the image appears to be a young female with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped and a light brown color, with a gentle gaze that suggests a calm and composed demeanor. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, showing a slight hint of teeth, and her expression is neutral, conveying a sense of tranquility. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is light brown, styled in a straight, shoulder-length cut with a slight wave. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. The overall emotional expression is serene, and her gaze is directed slightly to the left of the camera, giving a sense of contemplation or focus.",[]
332,"The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown color, and she has a gentle expression. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. Her nose is straight and of medium size, with a smooth bridge. Her mouth is closed, showing a slight smile, with visible teeth. There is no visible facial hair, and her skin appears clear with a few natural blemishes.  Her hair is blonde, styled in a casual, tousled manner, with a slight wave. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars or blemishes on her face, and her skin shows a few natural wrinkles, indicating a mature age. Her overall emotional expression is calm and serene, with her gaze directed slightly to the left of the camera.","The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown color, and she has a gentle expression. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. Her nose is straight and of medium size, with a smooth bridge. Her mouth is closed, showing a slight smile, with visible teeth. There is no visible facial hair, and her skin appears clear with a few natural blemishes. Her hair is blonde, styled in a casual, tousled manner, with a slight wave. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars or blemishes on her face, and her skin shows a few natural wrinkles, indicating a mature age. Her overall emotional expression is calm and serene, with her gaze directed slightly to the left of the camera.",[]
333,"The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped with a light brown color, and they are expressive, giving a sense of attentiveness. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth texture. Her mouth is closed, showing a slight smile, with visible teeth that are white and straight. There is no visible facial hair, and her skin appears clear with a few natural blemishes.  Her hair is a vibrant red, styled in a straight manner, and it covers her forehead. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars or blemishes on her face, and her skin appears to be free of wrinkles. Her overall emotional expression is neutral, with a slight hint of curiosity, as indicated by the direction of her gaze, which is slightly to the left.","The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped with a light brown color, and they are expressive, giving a sense of attentiveness. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth texture. Her mouth is closed, showing a slight smile, with visible teeth that are white and straight. There is no visible facial hair, and her skin appears clear with a few natural blemishes. Her hair is a vibrant red, styled in a straight manner, and it covers her forehead. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars or blemishes on her face, and her skin appears to be free of wrinkles. Her overall emotional expression is neutral, with a slight hint of curiosity, as indicated by the direction of her gaze, which is slightly to the left.",[]
337,"The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped with a light brown color, and they are expressive, giving a sense of curiosity or contemplation. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth texture. Her mouth is closed, with a slight hint of a smile, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is a vibrant shade of pink, styled in a straight, shoulder-length cut. The hairline is neat, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is neutral, with a slight hint of curiosity or thoughtfulness, and her gaze is directed slightly to the left of the camera.","The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped with a light brown color, and they are expressive, giving a sense of curiosity or contemplation. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth texture. Her mouth is closed, with a slight hint of a smile, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is a vibrant shade of pink, styled in a straight, shoulder-length cut. The hairline is neat, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is neutral, with a slight hint of curiosity or thoughtfulness, and her gaze is directed slightly to the left of the camera.",[]
343,"The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped with a light brown color, and they are expressive, giving her a thoughtful appearance. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, complementing her overall facial features. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is a vibrant red, styled in a casual, tousled manner. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is calm and introspective, with her gaze directed slightly to the left of the camera.","The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped with a light brown color, and they are expressive, giving her a thoughtful appearance. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, complementing her overall facial features. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is a vibrant red, styled in a casual, tousled manner. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is calm and introspective, with her gaze directed slightly to the left of the camera.",[]
344,"The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped with a light brown color, and they are expressive, giving a sense of curiosity or contemplation. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth texture. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is a vibrant red, styled in loose waves that fall just past her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is neutral, and she is looking directly at the camera, giving a sense of engagement with the viewer.","The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped with a light brown color, and they are expressive, giving a sense of curiosity or contemplation. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth texture. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is a vibrant red, styled in loose waves that fall just past her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is neutral, and she is looking directly at the camera, giving a sense of engagement with the viewer.",[]
347,"The person in the image appears to be a young woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light color that could be described as a soft, pale hue. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is a vibrant red, styled in loose waves that fall just past her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is neutral, and she is looking directly at the camera with a soft gaze.  This person's unique features, such as her vibrant red hair and light-colored eyes, set her apart from others. The smooth texture of her skin and the balanced bone structure of her face contribute to her distinctive appearance.","The person in the image appears to be a young woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light color that could be described as a soft, pale hue. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is a vibrant red, styled in loose waves that fall just past her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is neutral, and she is looking directly at the camera with a soft gaze. This person's unique features, such as her vibrant red hair and light-colored eyes, set her apart from others. The smooth texture of her skin and the balanced bone structure of her face contribute to her distinctive appearance.",[]
351,"The person in the image appears to be a young female with fair skin and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped and a striking blue color, which stands out against her fair skin. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is light brown, styled in a straight, shoulder-length cut with a side parting. The hairline is neat, and there are no visible accessories or piercings. The overall emotional expression is neutral, and her gaze is directed slightly to the left of the camera. The person's overall appearance is youthful and well-groomed, with no distinctive scars or unique facial features that stand out.","The person in the image appears to be a young female with fair skin and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped and a striking blue color, which stands out against her fair skin. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is light brown, styled in a straight, shoulder-length cut with a side parting. The hairline is neat, and there are no visible accessories or piercings. The overall emotional expression is neutral, and her gaze is directed slightly to the left of the camera. The person's overall appearance is youthful and well-groomed, with no distinctive scars or unique facial features that stand out.",[]
353,"The person in the image is a young woman with fair skin and a smooth texture. Her facial shape is oval, with a balanced bone structure. She has large, almond-shaped eyes with a light blue color, giving her a striking and expressive look. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, adding to her symmetrical facial features. Her mouth is slightly open, revealing a gentle smile with white teeth, and she appears to be in a happy or content mood. There is no visible facial hair, and her skin is clear of any blemishes or scars.  Her hair is light brown, styled in a casual, tousled manner with a slight wave. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. The overall emotional expression on her face is one of happiness or contentment, and her gaze is directed slightly to the left of the camera.","The person in the image is a young woman with fair skin and a smooth texture. Her facial shape is oval, with a balanced bone structure. She has large, almond-shaped eyes with a light blue color, giving her a striking and expressive look. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, adding to her symmetrical facial features. Her mouth is slightly open, revealing a gentle smile with white teeth, and she appears to be in a happy or content mood. There is no visible facial hair, and her skin is clear of any blemishes or scars. Her hair is light brown, styled in a casual, tousled manner with a slight wave. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. The overall emotional expression on her face is one of happiness or contentment, and her gaze is directed slightly to the left of the camera.",[]
358,"The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped with a light blue color, and they are slightly open, giving a gentle expression. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is light brown, styled in loose waves, and falls just above her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is calm and serene, with a slight hint of contentment. Her gaze is directed slightly to the left, giving a sense of focus and engagement with something or someone off-camera.","The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped with a light blue color, and they are slightly open, giving a gentle expression. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is light brown, styled in loose waves, and falls just above her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is calm and serene, with a slight hint of contentment. Her gaze is directed slightly to the left, giving a sense of focus and engagement with something or someone off-camera.",[]
361,"The person in the image appears to be a young female with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped with a light blue color, and they are expressive, giving a sense of curiosity or attentiveness. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a slight smile, and her teeth are visible. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is a light brown color, styled in a straight, shoulder-length cut with a center parting. The hairline is neat, and there are no visible accessories or piercings. The overall expression on her face is calm and composed, with a gentle gaze directed slightly to the left of the camera. There are no visible scars, wrinkles, or other unique facial features that stand out. The person's overall appearance is youthful and approachable, with a natural and unassuming demeanor.","The person in the image appears to be a young female with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped with a light blue color, and they are expressive, giving a sense of curiosity or attentiveness. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a slight smile, and her teeth are visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is a light brown color, styled in a straight, shoulder-length cut with a center parting. The hairline is neat, and there are no visible accessories or piercings. The overall expression on her face is calm and composed, with a gentle gaze directed slightly to the left of the camera. There are no visible scars, wrinkles, or other unique facial features that stand out. The person's overall appearance is youthful and approachable, with a natural and unassuming demeanor.",[]
363,"The person in the image is a woman with fair skin and a smooth texture. Her facial shape is oval, with a balanced bone structure. She has large, almond-shaped eyes with a light blue color, giving her a striking and expressive look. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, adding to her refined appearance. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is light brown, styled in a straight, shoulder-length cut with a side parting. The hairline is neat, and the overall hairstyle is simple and elegant. There are no visible accessories such as earrings, glasses, or piercings. The person's overall emotional expression is neutral, and she is looking directly at the camera, making eye contact with the viewer.","The person in the image is a woman with fair skin and a smooth texture. Her facial shape is oval, with a balanced bone structure. She has large, almond-shaped eyes with a light blue color, giving her a striking and expressive look. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, adding to her refined appearance. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is light brown, styled in a straight, shoulder-length cut with a side parting. The hairline is neat, and the overall hairstyle is simple and elegant. There are no visible accessories such as earrings, glasses, or piercings. The person's overall emotional expression is neutral, and she is looking directly at the camera, making eye contact with the viewer.",[]
364,"The person in the image appears to be a young female with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped and a light green color, with a gentle gaze directed slightly to the left. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, showing a slight smile, with visible teeth and a gentle expression. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is light brown, styled in a casual, tousled manner with a slight wave. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is calm and relaxed, with a soft, friendly gaze.  The person's unique facial features, such as the light green eyes, thin eyebrows, and straight nose, contribute to a distinctive appearance. The gentle smile and calm expression add to her approachable and friendly demeanor.","The person in the image appears to be a young female with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped and a light green color, with a gentle gaze directed slightly to the left. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, showing a slight smile, with visible teeth and a gentle expression. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is light brown, styled in a casual, tousled manner with a slight wave. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is calm and relaxed, with a soft, friendly gaze. The person's unique facial features, such as the light green eyes, thin eyebrows, and straight nose, contribute to a distinctive appearance. The gentle smile and calm expression add to her approachable and friendly demeanor.",[]
369,"The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped with a light blue color, and they are set in a way that gives her a gentle expression. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. Her nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, showing a slight smile, with visible teeth that are white and straight. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is light brown, styled in loose waves that fall just past her shoulders. The hairline is straight, and there are no visible partings or designs. She is wearing a pair of earrings, which are small and circular, adding a subtle touch of elegance to her appearance. There are no visible scars, blemishes, or wrinkles on her face.  The person's overall emotional expression is calm and serene, with a soft gaze that appears to be directed slightly to the left of the camera. The combination of her gentle expression, light blue eyes, and subtle accessories creates a distinct and memorable image.","The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped with a light blue color, and they are set in a way that gives her a gentle expression. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. Her nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, showing a slight smile, with visible teeth that are white and straight. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is light brown, styled in loose waves that fall just past her shoulders. The hairline is straight, and there are no visible partings or designs. She is wearing a pair of earrings, which are small and circular, adding a subtle touch of elegance to her appearance. There are no visible scars, blemishes, or wrinkles on her face. The person's overall emotional expression is calm and serene, with a soft gaze that appears to be directed slightly to the left of the camera. The combination of her gentle expression, light blue eyes, and subtle accessories creates a distinct and memorable image.",[]
370,"The person in the image appears to be a young female with fair skin and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped and a striking blue color, which stand out against her fair skin. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is light brown, styled in a straight, shoulder-length cut with a side parting. The hairline is neat, and there are no visible accessories or piercings. The overall emotional expression is neutral, and her gaze is directed slightly to the left of the camera. The person's overall appearance is clean and well-groomed, with a youthful and approachable demeanor.","The person in the image appears to be a young female with fair skin and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped and a striking blue color, which stand out against her fair skin. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is light brown, styled in a straight, shoulder-length cut with a side parting. The hairline is neat, and there are no visible accessories or piercings. The overall emotional expression is neutral, and her gaze is directed slightly to the left of the camera. The person's overall appearance is clean and well-groomed, with a youthful and approachable demeanor.",[]
