row,original,cleaned,removed_sentences
141,"The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped and a light brown color. Her eyebrows are thin and neatly groomed, following the natural arch of her face. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a slight smile, and her teeth are not visible. There is no visible facial hair, and her skin appears clear with no noticeable blemishes or scars.  Her hair is dark brown, styled in a straight, shoulder-length cut with a side parting. The hairline is neat, and there are no visible accessories such as earrings, glasses, or piercings. The overall emotional expression on her face is neutral, and she is looking directly at the camera. The lighting in the image is even, highlighting her facial features without casting any harsh shadows.","The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped and a light brown color. Her eyebrows are thin and neatly groomed, following the natural arch of her face. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a slight smile, and her teeth are not visible. There is no visible facial hair, and her skin appears clear with no noticeable blemishes or scars. Her hair is dark brown, styled in a straight, shoulder-length cut with a side parting. The hairline is neat, and there are no visible accessories such as earrings, glasses, or piercings. The overall emotional expression on her face is neutral, and she is looking directly at the camera. The lighting in the image is even, highlighting her facial features without casting any harsh shadows.",[]
143,"The person in the image appears to be a young individual with a fair skin tone and a smooth texture. The facial shape is oval, with a balanced bone structure. The eyes are almond-shaped and of a light color, possibly blue or green. The eyebrows are thin and neatly groomed, arching slightly above the eyes. The nose is straight and of average size, with a smooth bridge and tip. The mouth is closed, with a slight smile, showing a straight set of teeth. There is no visible facial hair, and the hair is not visible in the image.  The person is wearing a pair of glasses with a thin frame, which suggests a preference for clear vision or a fashion choice. The glasses have a rectangular shape and sit comfortably on the bridge of the nose. There are no visible accessories such as earrings, piercings, or scarves. The overall expression is neutral, with a slight hint of a smile, and the gaze is directed slightly to the left of the camera. The person's hair is not visible, so no information about its color, texture, or style can be provided. There are no visible scars, blemishes, or wrinkles on the face. The person's overall appearance is clean and well-groomed, with a focus on","The person in the image appears to be a young individual with a fair skin tone and a smooth texture. The facial shape is oval, with a balanced bone structure. The eyes are almond-shaped and of a light color, possibly blue or green. The eyebrows are thin and neatly groomed, arching slightly above the eyes. The nose is straight and of average size, with a smooth bridge and tip. The mouth is closed, with a slight smile, showing a straight set of teeth. There is no visible facial hair, and the hair is not visible in the image. The person is wearing a pair of glasses with a thin frame, which suggests a preference for clear vision or a fashion choice. The glasses have a rectangular shape and sit comfortably on the bridge of the nose. There are no visible accessories such as earrings, piercings, or scarves. The overall expression is neutral, with a slight hint of a smile, and the gaze is directed slightly to the left of the camera. The person's hair is not visible, so no information about its color, texture, or style can be provided. There are no visible scars, blemishes, or wrinkles on the face.",[]
144,"The individual in the image appears to be a person with a fair skin tone and a smooth texture. The facial shape is oval, with a balanced and symmetrical bone structure. The eyes are almond-shaped with a light color, possibly blue or green, and are set in a way that gives a gentle expression. The eyebrows are thin and neatly groomed, arching slightly over the eyes. The nose is straight and of medium size, with a smooth bridge and tip. The mouth is closed, with a slight smile, and the teeth are not visible. There is no visible facial hair, and the skin appears clear and unblemished.  The person has light-colored hair, which is styled in a short, straight cut. The hairline is neat, and there are no visible partings or designs. The hair texture appears to be fine and smooth. There are no visible accessories such as earrings, glasses, or piercings. The overall emotional expression is calm and neutral, with the gaze directed slightly to the left of the camera.","The individual in the image appears to be a person with a fair skin tone and a smooth texture. The facial shape is oval, with a balanced and symmetrical bone structure. The eyes are almond-shaped with a light color, possibly blue or green, and are set in a way that gives a gentle expression. The eyebrows are thin and neatly groomed, arching slightly over the eyes. The nose is straight and of medium size, with a smooth bridge and tip. The mouth is closed, with a slight smile, and the teeth are not visible. There is no visible facial hair, and the skin appears clear and unblemished. The person has light-colored hair, which is styled in a short, straight cut. The hairline is neat, and there are no visible partings or designs. The hair texture appears to be fine and smooth. There are no visible accessories such as earrings, glasses, or piercings. The overall emotional expression is calm and neutral, with the gaze directed slightly to the left of the camera.",[]
145,"The person in the image appears to be a young female with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown color, and they are expressive, giving a sense of warmth and friendliness. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. Her nose is straight and of medium size, complementing her overall facial features. Her mouth is closed in a gentle smile, showing a slight dimple on her chin, and her teeth are straight and white. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is light brown, styled in a straight, shoulder-length cut with a slight wave. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face, and her overall expression is one of contentment and approachability. She is looking slightly to her left, with her gaze directed in that direction, giving a sense of engagement and attentiveness.","The person in the image appears to be a young female with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown color, and they are expressive, giving a sense of warmth and friendliness. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. Her nose is straight and of medium size, complementing her overall facial features. Her mouth is closed in a gentle smile, showing a slight dimple on her chin, and her teeth are straight and white. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is light brown, styled in a straight, shoulder-length cut with a slight wave. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face, and her overall expression is one of contentment and approachability. She is looking slightly to her left, with her gaze directed in that direction, giving a sense of engagement and attentiveness.",[]
173,"The person in the image appears to be a young woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped and a light brown color, with a gentle gaze that suggests a calm and composed demeanor. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a slight smile, showing a set of white teeth. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is light brown, styled in a straight, shoulder-length cut with a side parting. The hairline is neat, and there are no visible accessories or piercings. The overall expression on her face is serene, with a soft, gentle look that conveys a sense of tranquility and approachability. The direction of her gaze is slightly downward, adding to the calm and introspective quality of her demeanor.","The person in the image appears to be a young woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped and a light brown color, with a gentle gaze that suggests a calm and composed demeanor. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a slight smile, showing a set of white teeth. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is light brown, styled in a straight, shoulder-length cut with a side parting. The hairline is neat, and there are no visible accessories or piercings. The overall expression on her face is serene, with a soft, gentle look that conveys a sense of tranquility and approachability. The direction of her gaze is slightly downward, adding to the calm and introspective quality of her demeanor.",[]
176,"The person in the image appears to be a woman with a medium skin tone and a smooth complexion. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown color, and they are expressive, giving her a thoughtful appearance. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. Her nose is straight and of medium size, complementing her overall facial features. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is dark brown, styled in loose waves that fall around her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face, and her overall expression is calm and contemplative. She is looking slightly to her left, giving a sense of direction and focus to her gaze.","The person in the image appears to be a woman with a medium skin tone and a smooth complexion. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown color, and they are expressive, giving her a thoughtful appearance. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. Her nose is straight and of medium size, complementing her overall facial features. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is dark brown, styled in loose waves that fall around her shoulders. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face, and her overall expression is calm and contemplative. She is looking slightly to her left, giving a sense of direction and focus to her gaze.",[]
178,"The person in the image is a young woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown color, and they are expressive, giving her a thoughtful appearance. Her eyebrows are thick and well-groomed, arched slightly, adding to her expressive look. Her nose is straight and of medium size, with a smooth bridge. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is light brown, styled in a straight, shoulder-length cut with a center parting. The hairline is neat, and there are no visible accessories or unique traits on her face. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face, and she appears to be in good health.  Her overall emotional expression is calm and contemplative, with her gaze directed slightly to the left of the camera. The image captures a moment of quiet introspection or deep thought.","The person in the image is a young woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown color, and they are expressive, giving her a thoughtful appearance. Her eyebrows are thick and well-groomed, arched slightly, adding to her expressive look. Her nose is straight and of medium size, with a smooth bridge. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is light brown, styled in a straight, shoulder-length cut with a center parting. The hairline is neat, and there are no visible accessories or unique traits on her face. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face, and she appears to be in good health. Her overall emotional expression is calm and contemplative, with her gaze directed slightly to the left of the camera. The image captures a moment of quiet introspection or deep thought.",[]
179,"The person in the image is a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light color that appears to be a shade of blue or green. Her eyebrows are thick and well-groomed, arched slightly, and frame her eyes nicely. Her nose is straight and of medium size, with a smooth bridge and tip. Her mouth is slightly open, revealing a warm, friendly smile with visible teeth. There is no visible facial hair, and her skin appears clear and well-maintained.  Her hair is light brown, styled in a casual, slightly tousled manner, with a parting that is not clearly visible. The hair falls naturally around her face, with a slight wave. There are no visible accessories, such as earrings, glasses, or piercings. Her overall expression is cheerful and approachable, with a direct gaze that suggests confidence and friendliness. There are no scars, blemishes, or wrinkles visible on her face, and her skin appears smooth and healthy.","The person in the image is a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light color that appears to be a shade of blue or green. Her eyebrows are thick and well-groomed, arched slightly, and frame her eyes nicely. Her nose is straight and of medium size, with a smooth bridge and tip. Her mouth is slightly open, revealing a warm, friendly smile with visible teeth. There is no visible facial hair, and her skin appears clear and well-maintained. Her hair is light brown, styled in a casual, slightly tousled manner, with a parting that is not clearly visible. The hair falls naturally around her face, with a slight wave. There are no visible accessories, such as earrings, glasses, or piercings. Her overall expression is cheerful and approachable, with a direct gaze that suggests confidence and friendliness. There are no scars, blemishes, or wrinkles visible on her face, and her skin appears smooth and healthy.",[]
180,"The individual in the image appears to be a young woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light color that could be described as a soft, pale hue. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is light brown, styled in a straight, shoulder-length cut with a slight wave. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is neutral, and she is looking directly at the camera with a soft, gentle gaze.","The individual in the image appears to be a young woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light color that could be described as a soft, pale hue. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is light brown, styled in a straight, shoulder-length cut with a slight wave. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face. Her overall emotional expression is neutral, and she is looking directly at the camera with a soft, gentle gaze.",[]
182,"The person in the image appears to be a young female with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown color, and are set in a way that gives her a gentle expression. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. Her nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a slight smile, showing a set of straight teeth. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is light brown, styled in a straight, shoulder-length cut with a side parting. The hairline is neat, and there are no visible accessories or piercings. The overall emotional expression on her face is calm and serene, with her gaze directed slightly to the left of the camera. There are no visible scars, wrinkles, or other unique facial features that stand out. The person's overall appearance is youthful and composed, with a soft and approachable demeanor.","The person in the image appears to be a young female with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped, with a light brown color, and are set in a way that gives her a gentle expression. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. Her nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a slight smile, showing a set of straight teeth. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is light brown, styled in a straight, shoulder-length cut with a side parting. The hairline is neat, and there are no visible accessories or piercings. The overall emotional expression on her face is calm and serene, with her gaze directed slightly to the left of the camera. There are no visible scars, wrinkles, or other unique facial features that stand out. The person's overall appearance is youthful and composed, with a soft and approachable demeanor.",[]
184,"The person in the image appears to be a woman with a medium skin tone and a smooth complexion. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped and a striking shade of brown, complemented by thick, well-groomed eyebrows that arch gracefully above them. Her nose is straight and of medium size, with a smooth bridge and a slightly curved tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is dark, possibly black or very dark brown, and it is styled in a sleek, straight manner. The hairline is straight and even, with no visible parting or design. She is wearing a pair of earrings, which are small and circular, adding a subtle touch of elegance to her appearance. There are no visible scars, blemishes, or wrinkles on her face.  The person's overall emotional expression is neutral, and her gaze is directed slightly to the left of the camera. The lighting in the image is warm, casting a soft glow on her face, which enhances her features and gives her a gentle, approachable appearance.","The person in the image appears to be a woman with a medium skin tone and a smooth complexion. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped and a striking shade of brown, complemented by thick, well-groomed eyebrows that arch gracefully above them. Her nose is straight and of medium size, with a smooth bridge and a slightly curved tip. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is dark, possibly black or very dark brown, and it is styled in a sleek, straight manner. The hairline is straight and even, with no visible parting or design. She is wearing a pair of earrings, which are small and circular, adding a subtle touch of elegance to her appearance. There are no visible scars, blemishes, or wrinkles on her face. The person's overall emotional expression is neutral, and her gaze is directed slightly to the left of the camera. The lighting in the image is warm, casting a soft glow on her face, which enhances her features and gives her a gentle, approachable appearance.",[]
186,"The person in the image appears to be a young individual with a fair skin tone and a smooth texture. The facial shape is oval, with a balanced bone structure. The eyes are almond-shaped, with a light color, possibly blue or green. The eyebrows are thin and neatly groomed, arching gracefully above the eyes. The nose is straight and of medium size, with a smooth bridge and tip. The mouth is closed, with a neutral expression, and the teeth are not visible. There is no visible facial hair, and the skin appears clear and unblemished.  The individual has light brown hair, styled in a casual, tousled manner with a slight wave. The hairline is straight, and there are no visible partings or designs. The hair texture appears to be soft and slightly wavy. There are no visible accessories, such as earrings, glasses, or piercings. The overall emotional expression is neutral, with a slight hint of calmness. The gaze is directed slightly to the left, giving a sense of attentiveness or contemplation.  This person's unique facial features, including the almond-shaped eyes, thin eyebrows, and straight nose, combined with their light brown hair and fair skin, make them easily distinguishable from others.","The person in the image appears to be a young individual with a fair skin tone and a smooth texture. The facial shape is oval, with a balanced bone structure. The eyes are almond-shaped, with a light color, possibly blue or green. The eyebrows are thin and neatly groomed, arching gracefully above the eyes. The nose is straight and of medium size, with a smooth bridge and tip. The mouth is closed, with a neutral expression, and the teeth are not visible. There is no visible facial hair, and the skin appears clear and unblemished. The individual has light brown hair, styled in a casual, tousled manner with a slight wave. The hairline is straight, and there are no visible partings or designs. The hair texture appears to be soft and slightly wavy. There are no visible accessories, such as earrings, glasses, or piercings. The overall emotional expression is neutral, with a slight hint of calmness. The gaze is directed slightly to the left, giving a sense of attentiveness or contemplation. This person's unique facial features, including the almond-shaped eyes, thin eyebrows, and straight nose, combined with their light brown hair and fair skin, make them easily distinguishable from others.",[]
201,"The person in the image appears to be a young male with a fair skin tone and a smooth texture. His facial shape is oval, with a prominent and well-defined bone structure. His eyes are almond-shaped with a light brown color, and they are set in a way that gives him a focused and intense gaze. His eyebrows are thick and well-groomed, arching gracefully above his eyes. The nose is straight and slightly prominent, adding to his distinctive facial features. His mouth is closed, with a neutral expression, and his teeth are not visible. There is no visible facial hair, and his skin appears clear and unblemished.  His hair is short and neatly trimmed, with a natural, slightly tousled look. The hairline is straight, and there are no visible partings or designs. There are no accessories, such as earrings, glasses, or piercings, visible in the image. The person's overall emotional expression is neutral, and his gaze is directed slightly to the side, giving a sense of contemplation or focus.  This individual's unique facial features, including his almond-shaped eyes, thick eyebrows, straight nose, and neutral expression, make him stand out from others. The combination of his fair skin tone, well-groomed hair, and","The person in the image appears to be a young male with a fair skin tone and a smooth texture. His facial shape is oval, with a prominent and well-defined bone structure. His eyes are almond-shaped with a light brown color, and they are set in a way that gives him a focused and intense gaze. His eyebrows are thick and well-groomed, arching gracefully above his eyes. The nose is straight and slightly prominent, adding to his distinctive facial features. His mouth is closed, with a neutral expression, and his teeth are not visible. There is no visible facial hair, and his skin appears clear and unblemished. His hair is short and neatly trimmed, with a natural, slightly tousled look. The hairline is straight, and there are no visible partings or designs. There are no accessories, such as earrings, glasses, or piercings, visible in the image. The person's overall emotional expression is neutral, and his gaze is directed slightly to the side, giving a sense of contemplation or focus. This individual's unique facial features, including his almond-shaped eyes, thick eyebrows, straight nose, and neutral expression, make him stand out from others.",[]
209,"The individual in the image appears to be a young male with a fair skin tone and a smooth texture. His facial shape is oval, with a prominent and well-defined bone structure. His eyes are almond-shaped, with a light color, possibly blue or green. His eyebrows are thick and well-groomed, arching gracefully above his eyes. The nose is straight and of medium size, with a slight curve at the tip. His mouth is closed, with a neutral expression, and his teeth are not visible. There is no visible facial hair, such as a beard or mustache, and his hair is not visible in the image.  The person is wearing a yellow shirt, which is the only visible accessory. There are no visible piercings, scars, or blemishes on his face. His overall emotional expression appears neutral, and his gaze is directed slightly to the left of the camera. The image does not provide enough detail to describe the hairstyle, hairline, texture, or any visible partings or design.","The individual in the image appears to be a young male with a fair skin tone and a smooth texture. His facial shape is oval, with a prominent and well-defined bone structure. His eyes are almond-shaped, with a light color, possibly blue or green. His eyebrows are thick and well-groomed, arching gracefully above his eyes. The nose is straight and of medium size, with a slight curve at the tip. His mouth is closed, with a neutral expression, and his teeth are not visible. There is no visible facial hair, such as a beard or mustache, and his hair is not visible in the image. The person is wearing a yellow shirt, which is the only visible accessory. There are no visible piercings, scars, or blemishes on his face. His overall emotional expression appears neutral, and his gaze is directed slightly to the left of the camera. The image does not provide enough detail to describe the hairstyle, hairline, texture, or any visible partings or design.",[]
214,"The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped and a striking shade of green, with a slight red tint, possibly due to the lighting or a filter applied to the image. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth texture. Her mouth is closed, showing a neutral expression, with no visible teeth. There is no visible facial hair, and her skin appears clear with no noticeable blemishes or scars.  Her hair is a vibrant shade of red, styled in loose waves that fall just past her shoulders. The hairline is straight, and there are no visible partings or designs. The texture of her hair appears soft and voluminous. There are no visible accessories, such as earrings, glasses, or piercings. The overall emotional expression of the person is neutral, with a slight hint of seriousness in her gaze, which is directed straight ahead.","The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped and a striking shade of green, with a slight red tint, possibly due to the lighting or a filter applied to the image. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth texture. Her mouth is closed, showing a neutral expression, with no visible teeth. There is no visible facial hair, and her skin appears clear with no noticeable blemishes or scars. Her hair is a vibrant shade of red, styled in loose waves that fall just past her shoulders. The hairline is straight, and there are no visible partings or designs. The texture of her hair appears soft and voluminous. There are no visible accessories, such as earrings, glasses, or piercings. The overall emotional expression of the person is neutral, with a slight hint of seriousness in her gaze, which is directed straight ahead.",[]
215,"The person in the image is a middle-aged woman with fair skin and a smooth texture. Her facial shape is oval, with a prominent and well-defined bone structure. Her eyes are almond-shaped with a light green hue, and they are set in a way that gives her a gentle expression. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. Her nose is straight and of medium size, with a smooth texture. Her mouth is closed, showing a slight smile, with visible teeth that are white and straight. There is no visible facial hair, and her skin appears clear with minimal signs of aging.  Her hair is short and appears to be a light brown color, styled in a neat and tidy manner. The hairline is straight, and there are no visible partings or designs. She is wearing a pair of earrings, which are small and circular, adding a subtle touch of elegance to her appearance. There are no visible scars, blemishes, or wrinkles on her face, and her overall expression is calm and composed. She is looking directly at the camera, with her eyes focused and her gaze steady.","The person in the image is a middle-aged woman with fair skin and a smooth texture. Her facial shape is oval, with a prominent and well-defined bone structure. Her eyes are almond-shaped with a light green hue, and they are set in a way that gives her a gentle expression. Her eyebrows are thick and well-groomed, arching gracefully above her eyes. Her nose is straight and of medium size, with a smooth texture. Her mouth is closed, showing a slight smile, with visible teeth that are white and straight. There is no visible facial hair, and her skin appears clear with minimal signs of aging. Her hair is short and appears to be a light brown color, styled in a neat and tidy manner. The hairline is straight, and there are no visible partings or designs. She is wearing a pair of earrings, which are small and circular, adding a subtle touch of elegance to her appearance. There are no visible scars, blemishes, or wrinkles on her face, and her overall expression is calm and composed. She is looking directly at the camera, with her eyes focused and her gaze steady.",[]
217,"The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped and a light blue color, giving her a striking and expressive look. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, complementing her overall facial features. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is blonde, styled in a straight, shoulder-length cut with a slight wave. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face, and her overall appearance is clean and well-groomed.  The person is looking directly at the camera, with a neutral and calm expression on her face. The lighting in the image is bright, casting a warm glow on her face, which highlights her features and gives her a slightly ethereal quality.","The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped and a light blue color, giving her a striking and expressive look. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, complementing her overall facial features. Her mouth is closed, with a neutral expression, and her teeth are not visible. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is blonde, styled in a straight, shoulder-length cut with a slight wave. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face, and her overall appearance is clean and well-groomed. The person is looking directly at the camera, with a neutral and calm expression on her face. The lighting in the image is bright, casting a warm glow on her face, which highlights her features and gives her a slightly ethereal quality.",[]
220,"The individual in the image appears to be a person with a fair skin tone and a smooth texture. The facial shape is oval, with a balanced bone structure. The eyes are almond-shaped and have a light color, possibly blue or green. The eyebrows are thin and neatly groomed, arching slightly above the eyes. The nose is straight and of average size, with a smooth bridge and tip. The mouth is closed, with a neutral expression, and the teeth are not visible. There is no visible facial hair, such as a beard or mustache, and the hairline is not visible. The hair appears to be short and of a medium texture, but the color and style are not discernible due to the image's resolution and lighting.  The person is wearing glasses with a thin frame, which cover the eyes and have a slight reflection. There are no visible accessories such as earrings or piercings. The overall emotional expression is neutral, with a slight hint of seriousness or contemplation. The gaze is directed slightly to the left of the camera, giving a sense of engagement with something or someone off-frame.","The individual in the image appears to be a person with a fair skin tone and a smooth texture. The facial shape is oval, with a balanced bone structure. The eyes are almond-shaped and have a light color, possibly blue or green. The eyebrows are thin and neatly groomed, arching slightly above the eyes. The nose is straight and of average size, with a smooth bridge and tip. The mouth is closed, with a neutral expression, and the teeth are not visible. There is no visible facial hair, such as a beard or mustache, and the hairline is not visible. The hair appears to be short and of a medium texture, but the color and style are not discernible due to the image's resolution and lighting. The person is wearing glasses with a thin frame, which cover the eyes and have a slight reflection. There are no visible accessories such as earrings or piercings. The overall emotional expression is neutral, with a slight hint of seriousness or contemplation. The gaze is directed slightly to the left of the camera, giving a sense of engagement with something or someone off-frame.",[]
227,"The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped and a light brown color, with a gentle gaze that suggests a calm and composed demeanor. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a subtle smile, showing a set of white teeth. There is no visible facial hair, and her skin appears clear and unblemished.  Her hair is auburn, styled in a straight, shoulder-length cut with a side parting. The hairline is neat, and the texture appears smooth and well-maintained. There are no visible accessories, such as earrings, glasses, or piercings. The overall emotional expression is serene, with a soft, gentle look that conveys a sense of tranquility and approachability. The direction of her gaze is slightly downward, adding to the calm and composed atmosphere of the image.","The person in the image appears to be a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped and a light brown color, with a gentle gaze that suggests a calm and composed demeanor. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. The nose is straight and of medium size, with a smooth bridge and tip. Her mouth is closed, with a subtle smile, showing a set of white teeth. There is no visible facial hair, and her skin appears clear and unblemished. Her hair is auburn, styled in a straight, shoulder-length cut with a side parting. The hairline is neat, and the texture appears smooth and well-maintained. There are no visible accessories, such as earrings, glasses, or piercings. The overall emotional expression is serene, with a soft, gentle look that conveys a sense of tranquility and approachability. The direction of her gaze is slightly downward, adding to the calm and composed atmosphere of the image.",[]
239,"The person in the image is a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped and a light blue color, giving her a striking and expressive look. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. Her nose is straight and of medium size, complementing her overall facial features. Her mouth is closed in a gentle smile, showing her teeth slightly, which adds to her approachable demeanor. There is no visible facial hair, and her skin appears clear and well-maintained.  Her hair is light brown, styled in a casual, tousled manner with a slight wave. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face, and her overall expression is calm and friendly. She is looking directly at the camera, making eye contact with the viewer.","The person in the image is a woman with a fair skin tone and a smooth texture. Her facial shape is oval, with a balanced bone structure. Her eyes are almond-shaped and a light blue color, giving her a striking and expressive look. Her eyebrows are thin and neatly groomed, arching gracefully above her eyes. Her nose is straight and of medium size, complementing her overall facial features. Her mouth is closed in a gentle smile, showing her teeth slightly, which adds to her approachable demeanor. There is no visible facial hair, and her skin appears clear and well-maintained. Her hair is light brown, styled in a casual, tousled manner with a slight wave. The hairline is straight, and there are no visible partings or designs. She is not wearing any visible accessories such as earrings, glasses, or piercings. There are no scars, blemishes, or wrinkles on her face, and her overall expression is calm and friendly. She is looking directly at the camera, making eye contact with the viewer.",[]
