filename,category,description
nm0000161_rm4011694848_1966-9-2_1999.jpg,Salma_Hayek,"The person in the image has a neutral facial expression, with a slight smile, and is of a light skin tone."
nm0000161_rm4111073024_1966-9-2_2015.jpg,Salma_Hayek,"The person in the image has a neutral facial expression, with a slight smile, and is wearing large, dangling earrings."
nm0000161_rm2869271296_1966-9-2_2002.jpg,Salma_Hayek,"The person in the image has a neutral facial expression, with a slight hint of a smile, and is wearing makeup that includes dark eye shadow and lipstick."
nm0000161_rm1289727488_1966-9-2_2012.jpg,Salma_Hayek,"The person in the image has a neutral facial expression, with a slight smile, and is wearing earrings."
nm0000161_rm2478873344_1966-9-2_2004.jpg,Salma_Hayek,"The person in the image has a neutral facial expression, with a slight smile, and is wearing makeup that accentuates their features."
nm0000161_rm3052902400_1966-9-2_2006.jpg,Salma_Hayek,"The person in the image has a neutral facial expression, with a slight smile, and is wearing a purple top."
nm0000161_rm2842227200_1966-9-2_2014.jpg,Salma_Hayek,"The person in the image has a distressed expression, with blood visible on their face, indicating a recent injury or trauma."
nm0000161_rm2132776704_1966-9-2_2008.jpg,Salma_Hayek,"The person in the image has dark hair and is wearing a black top, with a neutral facial expression."
nm0000161_rm2193660672_1966-9-2_2004.jpg,Salma_Hayek,"The person in the image has a neutral facial expression, with a slight smile, and is of a light complexion. They have dark hair and are wearing a light-colored top."
nm0000161_rm1077411584_1966-9-2_2015.jpg,Salma_Hayek,"The person in the image has a neutral facial expression, with a slight smile, and is of a light skin tone. They have dark hair and are wearing a light-colored top."
nm0000161_rm2393544704_1966-9-2_1999.jpg,Salma_Hayek,"The person in the image has a neutral facial expression, with a slight hint of a smile, and is wearing a white shirt."
nm0000161_rm62363648_1966-9-2_1999.jpg,Salma_Hayek,"The person in the image has a neutral facial expression, with a slight smile, and is wearing an earring. They have a distinctive facial feature of a prominent nose."
nm0000161_rm2098067200_1966-9-2_2015.jpg,Salma_Hayek,"The person in the image has a neutral facial expression, with a slight hint of a smile. They have dark hair and are wearing a purple top."
nm0000161_rm444318464_1966-9-2_2014.jpg,Salma_Hayek,"The person in the image has a neutral facial expression, with a slight smile, and is wearing a yellow top."
nm0000161_rm3873347584_1966-9-2_2003.jpg,Salma_Hayek,"The person in the image has a neutral facial expression, with a slight smile, and is of a light skin tone."
nm0000161_rm2462096128_1966-9-2_2004.jpg,Salma_Hayek,"The person in the image has a light complexion, dark hair, and is wearing a black outfit. They are smiling, showing their teeth, and have a distinctive nose."
nm0000161_rm1100454656_1966-9-2_1997.jpg,Salma_Hayek,"The person in the image has a neutral facial expression, with a slight smile, and is wearing makeup. They have long, wavy hair and are wearing a light-colored top."
nm0000161_rm600616960_1966-9-2_2009.jpg,Salma_Hayek,"The person in the image has a neutral facial expression, with a slight smile, and is of a light skin tone."
nm0000161_rm4124809216_1966-9-2_1998.jpg,Salma_Hayek,"The person in the image has a neutral facial expression, with long eyelashes, red lipstick, and a slight smile."
nm0000161_rm3556811520_1966-9-2_2003.jpg,Salma_Hayek,"The person in the image appears to be a woman with her eyes closed, her hand touching her face, and her mouth open, possibly in a state of distress or emotion."
nm0000161_rm3087597312_1966-9-2_2015.jpg,Salma_Hayek,"The person in the image has a neutral facial expression, with a slight smile, and is wearing a sparkling necklace. They have dark hair and are facing forward."
nm0000161_rm108043008_1966-9-2_2000.jpg,Salma_Hayek,The person in the image has dark hair and is wearing a purple top. They are smiling and appear to be in a joyful mood.
nm0000161_rm427541248_1966-9-2_2014.jpg,Salma_Hayek,"The person in the image has a neutral facial expression, with a slight smile, and is of a light complexion."
nm0000161_rm2886048512_1966-9-2_2002.jpg,Salma_Hayek,"The person in the image has a neutral facial expression, with a slight smile, and is of a light skin tone. They have dark hair and are wearing a dark top."
nm0000161_rm979076352_1966-9-2_1996.jpg,Salma_Hayek,"The person in the image has dark hair and is wearing a red top, with a neutral facial expression."
nm0000161_rm276081152_1966-9-2_2012.jpg,Salma_Hayek,"The person in the image has a neutral facial expression, with a clear complexion and distinct facial features."
nm0000161_rm781103616_1966-9-2_2011.jpg,Salma_Hayek,"The person in the image has a joyful expression, with a wide smile and bright eyes, and appears to be female with distinctive facial features."
nm0000161_rm477407744_1966-9-2_2012.jpg,Salma_Hayek,"The person in the image has a neutral facial expression, with a slight smile, and is of a light complexion."
nm0000161_rm2376767488_1966-9-2_1999.jpg,Salma_Hayek,"The person in the image has a neutral facial expression, with a slight hint of a smile. They have a fair complexion and are wearing makeup, including eyeliner and lipstick. The person's hair is dark and appears to be pulled back."
nm0000161_rm2503514624_1966-9-2_2001.jpg,Salma_Hayek,"The person in the image is smiling, has a light skin tone, and is wearing a green shirt."
nm0000161_rm3103031808_1966-9-2_2010.jpg,Salma_Hayek,"The person in the image has a neutral facial expression, with a slight hint of a smile, and is wearing makeup that includes eyeliner and lipstick."
nm0000161_rm1818336000_1966-9-2_2002.jpg,Salma_Hayek,"The person in the image has a joyful expression, with a wide smile and bright eyes, and appears to be female with distinctive facial features."
nm0000161_rm3807742976_1966-9-2_2003.jpg,Salma_Hayek,"The person in the image has a neutral expression, with their face partially shadowed, creating a dramatic effect. They appear to be female, with a contemplative or serious look."
nm0000161_rm649304832_1966-9-2_2005.jpg,Salma_Hayek,"The person in the image has dark hair and is wearing a necklace, with a neutral facial expression."
nm0000161_rm1090558720_1966-9-2_2006.jpg,Salma_Hayek,"The person in the image has a neutral facial expression, with a slight smile, and is of a light skin tone. They have dark hair and are wearing a light-colored top."
nm0000161_rm4067138048_1966-9-2_2003.jpg,Salma_Hayek,"The person in the image has a neutral facial expression, with a slight smile, and is wearing makeup that includes eyeliner and lipstick."
nm0000161_rm2512427776_1966-9-2_2004.jpg,Salma_Hayek,"The person in the image has a neutral facial expression, with a slight hint of a smile, and is looking to the side. They have a fair complexion and are wearing subtle makeup, including eyeliner and lipstick."
nm0000161_rm4274493440_1966-9-2_2005.jpg,Salma_Hayek,The person in the image has dark hair and is wearing a black top.
nm0000700_rm3248667392_1955-5-16_2011.jpg,Debra_Winger,"The person in the image has a neutral facial expression, with a slight smile, and is wearing a light-colored top. They have light skin and their hair is dark and shoulder-length."
nm0000700_rm3793263360_1955-5-16_2001.jpg,Debra_Winger,"The person in the image has a neutral facial expression, with a slight smile, and is wearing a light-colored top."
nm0000700_rm3022098176_1955-5-16_1990.jpg,Debra_Winger,"The person in the image has a neutral expression, with a slight hint of a smile, and is wearing a dark-colored top."
nm0000700_rm1621020160_1955-5-16_1983.jpg,Debra_Winger,"The person in the image has a neutral facial expression, with a slight tilt of the head, and is wearing a black and white outfit."
nm0000700_rm338205184_1955-5-16_2001.jpg,Debra_Winger,The person in the image has red hair and is wearing a purple top. They are smiling and have green eyes.
nm0004735_rm3781217792_1977-3-8_1998.jpg,James_Van_Der_Beek,"The person in the image has short, light-colored hair and is wearing a light-colored shirt. They are smiling and appear to be in a relaxed, happy mood."
nm0004735_rm1728424192_1977-3-8_2012.jpg,James_Van_Der_Beek,The person in the image has short hair and is wearing a white shirt.
nm0004735_rm3258691328_1977-3-8_2012.jpg,James_Van_Der_Beek,"The person in the image has short, light-colored hair and is wearing a dark-colored shirt. They appear to be looking directly at the camera with a neutral expression."
nm0004735_rm166501120_1977-3-8_1999.jpg,James_Van_Der_Beek,The person in the image has short hair and is wearing a red headband. They appear to be smiling.
nm0004735_rm1565170176_1977-3-8_1999.jpg,James_Van_Der_Beek,"The person in the image has short, light-colored hair and is wearing a green shirt. They are looking directly at the camera with a neutral expression."
nm0004735_rm3774525184_1977-3-8_2012.jpg,James_Van_Der_Beek,The person in the image has short hair and is wearing a black shirt. They are smiling and appear to be in a relaxed setting.
nm0004735_rm2640367104_1977-3-8_1998.jpg,James_Van_Der_Beek,"The person in the image has short, light-colored hair and is wearing a white shirt. They are smiling, showing their teeth, and appear to be in a cheerful mood."
nm0135221_rm3058478080_1982-6-30_2012.jpg,Lizzy_Caplan,"The person in the image has a neutral facial expression, with a slight tilt of the head, and is wearing a green top."
nm0135221_rm1692578048_1982-6-30_2011.jpg,Lizzy_Caplan,"The person in the image has a green face, with their mouth slightly open, and they appear to be looking directly at the camera."
nm0135221_rm2145042944_1982-6-30_2013.jpg,Lizzy_Caplan,"The person in the image has a neutral facial expression, with a slight furrow in their brow, and is wearing a dark top."
nm0135221_rm3809198336_1982-6-30_2013.jpg,Lizzy_Caplan,"The person in the image has a neutral facial expression, with a slight hint of a smile. They have dark hair and are wearing a purple top."
nm0135221_rm1339736576_1982-6-30_2013.jpg,Lizzy_Caplan,"The person in the image has a neutral facial expression, with a focus on their striking green eyes, neatly groomed eyebrows, and a subtle hint of a smile. They have a fair complexion and are wearing a light purple lipstick."
nm0135221_rm4191604736_1982-6-30_2013.jpg,Lizzy_Caplan,"The person in the image has a light complexion, dark hair, and is wearing a white shirt. They are smiling and looking to the side."
nm0135221_rm4254108416_1982-6-30_2009.jpg,Lizzy_Caplan,"The person in the image has a neutral facial expression, with a light complexion and dark hair. They are wearing makeup, including eyeliner and lipstick."
nm0135221_rm4270885632_1982-6-30_2009.jpg,Lizzy_Caplan,"The person in the image has curly hair and is wearing a white shirt, with a neutral facial expression."
nm1065454_rm2571030528_1974-4-11_2013.jpg,Tricia_Helfer,"The person in the image has a fair complexion and is wearing a red top. They have short, light-colored hair and are smiling, showing their teeth."
nm1065454_rm3847596544_1974-4-11_2012.jpg,Tricia_Helfer,"The person in the image has a fair complexion, brown hair, and is wearing a smile."
nm1065454_rm1005946624_1974-4-11_2009.jpg,Tricia_Helfer,The person in the image has a fair complexion and is wearing a white shirt. They have light-colored hair and are smiling.
nm1682420_rm2690304512_1985-7-28_2014.jpg,Dustin_Milligan,"The person in the image has a neutral facial expression, with a slight smile, and is wearing a yellow shirt."
nm1682420_rm2969868032_1985-7-28_2008.jpg,Dustin_Milligan,"The person in the image has a neutral facial expression, with light skin and striking blue eyes."
nm0000321_rm632484864_1950-5-12_2015.jpg,Gabriel_Byrne,The person in the image is wearing sunglasses and has a slight smile on their face.
nm0000321_rm2136407296_1950-5-12_2015.jpg,Gabriel_Byrne,"The person in the image has a neutral facial expression, with a slight smile, and is wearing glasses. They have short hair and are of a light complexion."
nm0000321_rm3210775296_1950-5-12_2008.jpg,Gabriel_Byrne,"The person in the image has a serious expression, with a focused gaze and a neutral mouth. They appear to be male, with short hair and a clean-shaven face."
nm0000321_rm817862656_1950-5-12_1999.jpg,Gabriel_Byrne,"The person in the image has a bald head and is smiling, with a neutral expression on their face."
nm0000321_rm733517824_1950-5-12_2006.jpg,Gabriel_Byrne,"The person in the image has blue eyes, a light complexion, and is wearing a smile."
nm0000321_rm2003155712_1950-5-12_1999.jpg,Gabriel_Byrne,"The person in the image has a serious expression, with a focused gaze and a neutral mouth. They appear to be male, with short hair and a prominent nose."
nm0000321_rm1701616128_1950-5-12_2001.jpg,Gabriel_Byrne,The person in the image is wearing glasses and has a neutral expression on their face.
nm0651441_rm2808918016_1982-8-20_2005.jpg,Meghan_Ory,"The person in the image has dark, arched eyebrows, deep-set eyes, and is wearing large hoop earrings. They have a neutral facial expression."
nm0605079_rm479042304_1968-11-10_2008.jpg,Tracy_Morgan,"The person in the image has a cheerful expression, with a broad smile and eyes that appear to be crinkling, suggesting a genuine smile. They have a distinctive facial feature of a mole on their cheek."
nm0605079_rm3060698880_1968-11-10_2010.jpg,Tracy_Morgan,The person in the image has a medium complexion and is wearing a black shirt. They have a slight smile on their face.
nm0605079_rm3813972224_1968-11-10_2006.jpg,Tracy_Morgan,"The person in the image has a joyful expression, with a wide smile and bright eyes, and is wearing a red garment."
nm0605079_rm2926481152_1968-11-10_2010.jpg,Tracy_Morgan,"The person in the image has a serious facial expression, with their mouth open and eyebrows raised, and is wearing a hooded garment."
nm0605079_rm2427356672_1968-11-10_2006.jpg,Tracy_Morgan,"The person in the image has a neutral facial expression, with a slight hint of a smile, and is wearing a black shirt."
nm0605079_rm3638529280_1968-11-10_2010.jpg,Tracy_Morgan,"The person in the image has a medium complexion, dark skin, and is wearing a black shirt. They have a slight smile on their face, with visible teeth, and their eyes are looking slightly to the side."
nm0605079_rm1504159232_1968-11-10_2013.jpg,Tracy_Morgan,"The person in the image has a neutral facial expression, with a slight smile, and is wearing a blue and white striped shirt."
nm0000099_rm2577184768_1968-4-8_2011.jpg,Patricia_Arquette,"The person in the image has long blonde hair and is wearing a white top. They are smiling, showing a friendly and approachable expression."
nm0000099_rm103061504_1968-4-8_1996.jpg,Patricia_Arquette,"The person in the image has a neutral expression, with a slight hint of a smile, and is wearing a black top. They have light skin and their hair is not visible in the image."
nm0000099_rm2753802240_1968-4-8_1993.jpg,Patricia_Arquette,"The person in the image has blonde hair and is wearing a blue top, with a neutral facial expression."
nm0000099_rm1090580992_1968-4-8_2015.jpg,Patricia_Arquette,"The person in the image has a neutral facial expression, with a slight smile, and is wearing makeup that includes pink lipstick."
nm0000099_rm3962040832_1968-4-8_2015.jpg,Patricia_Arquette,The person in the image has blonde hair and is wearing a white top. They are smiling and appear to be in a cheerful mood.
nm0000099_rm1779036672_1968-4-8_2015.jpg,Patricia_Arquette,"The person in the image has a neutral facial expression, with a slight smile, and is wearing a green top."
nm0000099_rm3610413568_1968-4-8_2005.jpg,Patricia_Arquette,The person in the image has long blonde hair and is wearing a purple top. They are looking upwards with a neutral expression.
nm0000099_rm1543674368_1968-4-8_2000.jpg,Patricia_Arquette,The person in the image has blonde hair and is wearing a light-colored top. They are looking directly at the camera with a neutral expression.
nm0000099_rm1417081600_1968-4-8_2015.jpg,Patricia_Arquette,"The person in the image has striking green eyes, blonde hair, and is wearing a smile."
nm0000099_rm117147392_1968-4-8_2005.jpg,Patricia_Arquette,The person in the image has blonde hair and is wearing a red top. They are looking directly at the camera with a neutral expression.
nm0000099_rm3775463168_1968-4-8_2015.jpg,Patricia_Arquette,"The person in the image has blonde hair and is wearing red lipstick, with a slight smile on their face."
nm0000099_rm1114426880_1968-4-8_1993.jpg,Patricia_Arquette,"The person in the image has light skin and is wearing a pink top. They have short, light-colored hair and are looking to the side with a neutral expression."
nm0000099_rm1107358208_1968-4-8_2015.jpg,Patricia_Arquette,"The person in the image has blue eyes, is wearing makeup, and has a slight smile on their face."
nm0000099_rm2137373440_1968-4-8_1999.jpg,Patricia_Arquette,The person in the image has blonde hair and is wearing a white shirt. They are looking directly at the camera with a neutral expression.
nm0000099_rm2569902080_1968-4-8_2005.jpg,Patricia_Arquette,"The person in the image has short, reddish hair and is wearing a dark top. They appear to be looking directly at the camera with a neutral expression."
nm0000099_rm441358848_1968-4-8_2006.jpg,Patricia_Arquette,"The person in the image has a fair complexion, blue eyes, and is wearing a red lipstick. They have a neutral facial expression."
nm0000099_rm2033372160_1968-4-8_1997.jpg,Patricia_Arquette,"The person in the image has a neutral facial expression, with a light skin tone and distinct makeup, including dark eyeliner and lipstick."
nm0000099_rm4114193152_1968-4-8_2001.jpg,Patricia_Arquette,"The person in the image has blue eyes, is wearing headphones, and has a slight smile on their face."
nm0000099_rm739179520_1968-4-8_2015.jpg,Patricia_Arquette,The person in the image has blonde hair and is wearing purple glasses. They are looking directly at the camera with a neutral expression.
nm0000099_rm1930031616_1968-4-8_2015.jpg,Patricia_Arquette,"The person in the image has a neutral facial expression, with a slight smile, and is wearing makeup that includes eyeliner and lipstick."
nm0000099_rm412269056_1968-4-8_1987.jpg,Patricia_Arquette,The person in the image has long blonde hair and is wearing a red top. They appear to be looking off to the side with a neutral expression.
nm0000099_rm4047084288_1968-4-8_2001.jpg,Patricia_Arquette,The person in the image has blonde hair and is wearing a yellow top. They are looking directly at the camera with a neutral expression.
nm1913734_rm3785487360_1985-4-17_2015.jpg,Rooney_Mara,"The person in the image has a neutral facial expression, with a slight hint of a smile. They have light skin and are wearing minimal makeup, featuring a subtle blush and a light lip color. Their hair is not visible in the image."
nm1913734_rm2108006912_1985-4-17_2013.jpg,Rooney_Mara,"The person in the image has a neutral facial expression, with a slight hint of a smile. They have light skin and are wearing a light-colored top."
nm1913734_rm2014098176_1985-4-17_2011.jpg,Rooney_Mara,"The person in the image has a neutral facial expression, with a straight gaze and a slight hint of a smile. They have a fair complexion and are wearing minimal makeup, with a subtle blush on their cheeks. Their hair is short and styled in a neat, straight manner."
nm1913734_rm1566280960_1985-4-17_2010.jpg,Rooney_Mara,"The person in the image has long, dark hair and is wearing a red top. They are smiling, showing their teeth, and have a confident expression."
nm1913734_rm1142076160_1985-4-17_2011.jpg,Rooney_Mara,"The person in the image has striking blue eyes, fair skin, and is wearing a bold red lipstick. They are looking directly at the camera with a neutral expression."
nm1913734_rm1343009536_1985-4-17_2011.jpg,Rooney_Mara,"The person in the image has green eyes, light skin, and is wearing a pink top. They are looking directly at the camera with a neutral expression."
nm1913734_rm4167016960_1985-4-17_2013.jpg,Rooney_Mara,"The person in the image has a neutral facial expression, with light skin, blue eyes, and is wearing a red lip color."
nm1913734_rm1326232320_1985-4-17_2011.jpg,Rooney_Mara,"The person in the image has a neutral facial expression, with a slight hint of a smile, and is wearing makeup that accentuates their eyes."
nm1913734_rm2494036224_1985-4-17_2015.jpg,Rooney_Mara,"The person in the image has a neutral facial expression, with a slight hint of a smile, and is wearing a headband with colorful braids."
nm1020877_rm502789632_1975-2-15_2010.jpg,David_Gere,"The person in the image has short, dark hair and is wearing a white shirt. They are looking directly at the camera with a neutral expression."
nm1020877_rm1123546624_1975-2-15_2013.jpg,David_Gere,The person in the image has a beard and is wearing a suit. They are looking directly at the camera with a serious expression.
nm1020877_rm2952263168_1975-2-15_2011.jpg,David_Gere,"The person in the image has a neutral facial expression, with short hair and a slight frown."
nm1020877_rm435680768_1975-2-15_2010.jpg,David_Gere,"The person in the image has a neutral facial expression, with a slight hint of a smile, and is wearing a beard."
nm0005123_rm1200657408_1976-2-28_2006.jpg,Ali_Larter,The person in the image has short hair and is wearing earrings. They appear to be looking directly at the camera with a neutral expression.
nm0005123_rm2184354560_1976-2-28_2006.jpg,Ali_Larter,"The person in the image has blonde hair and is smiling, showcasing a joyful expression."
nm0005123_rm3454504448_1976-2-28_2006.jpg,Ali_Larter,The person in the image has blonde hair and is wearing a white shirt.
nm0005123_rm1639880960_1976-2-28_2003.jpg,Ali_Larter,"The person in the image has long, light-colored hair and is wearing a dark top. They are looking directly at the camera with a neutral expression."
nm0005123_rm4054554624_1976-2-28_1999.jpg,Ali_Larter,The person in the image has blonde hair and is wearing a pink top. They are looking directly at the camera with a neutral expression.
nm0005123_rm3116072960_1976-2-28_2010.jpg,Ali_Larter,"The person in the image has a determined expression, with their mouth slightly open and their eyes focused forward. They appear to be female, with short hair and a fair complexion."
nm0005123_rm1701364480_1976-2-28_2014.jpg,Ali_Larter,"The person in the image has blonde hair and is wearing a red lipstick, with a smiling expression."
nm0005123_rm98533376_1976-2-28_2010.jpg,Ali_Larter,"The person in the image has blonde hair and is wearing a white shirt, with a slight smile on their face."
nm0005123_rm2504956416_1976-2-28_2005.jpg,Ali_Larter,"The person in the image has blonde hair and is smiling, showcasing a joyful expression."
nm1880290_rm3365442560_1994-7-16_2006.jpg,Mark_Indelicato,"The person in the image has a neutral facial expression, with a slight hint of a smile. They have a light complexion and are wearing a dark-colored shirt."
nm1880290_rm4271412224_1994-7-16_2006.jpg,Mark_Indelicato,"The person in the image has a neutral facial expression, with a slight smile, and is of a young age. They have a light complexion and short, dark hair."
nm0000906_rm4044597760_1958-5-29_2012.jpg,Annette_Bening,"The person in the image is a woman with a broad smile, showcasing her white teeth, and has light-colored hair."
nm0000906_rm3618083840_1958-5-29_2008.jpg,Annette_Bening,"The person in the image has a joyful expression, with a wide smile and bright eyes, and is wearing a light-colored top."
nm0000906_rm750294016_1958-5-29_2008.jpg,Annette_Bening,"The person in the image has short hair and is wearing a white shirt, with a joyful expression on their face."
nm0000906_rm2563545344_1958-5-29_1999.jpg,Annette_Bening,"The person in the image has a neutral facial expression, with a fair complexion and blue eyes, and is wearing a dark-colored garment."
nm0000906_rm2400756992_1958-5-29_2013.jpg,Annette_Bening,"The person in the image has blue eyes and is wearing a pink shirt, with a slight smile on their face."
nm0000906_rm894733824_1958-5-29_2009.jpg,Annette_Bening,"The person in the image has a neutral facial expression, with a light complexion and blue eyes. They appear to be a woman with short hair, and there are no distinctive features that stand out."
nm0000906_rm1067483904_1958-5-29_2010.jpg,Annette_Bening,The person in the image has long blonde hair and is wearing a white shirt. They are smiling and appear to be in a cheerful mood.
nm0000906_rm820543744_1958-5-29_1999.jpg,Annette_Bening,"The person in the image is a woman with a joyful expression, showing a wide smile and bright eyes."
nm0000906_rm1637387520_1958-5-29_2009.jpg,Annette_Bening,The person in the image has short hair and is wearing a red shirt. They are smiling and appear to be in a joyful mood.
nm3400186_rm2609773824_1994-0-0_2015.jpg,Julia_Garner,"The person in the image has striking blue eyes, fair skin, and is wearing a black top. They have a neutral expression on their face."
nm3400186_rm3022641408_1994-0-0_2013.jpg,Julia_Garner,"The person in the image has a neutral facial expression, with a light complexion and straight, shoulder-length hair."
nm0462712_rm1124122368_1962-8-24_2011.jpg,David_Koechner,"The person in the image has short, light-colored hair and is wearing a dark-colored shirt. They appear to be in a neutral or slightly serious expression."
nm0462712_rm812694528_1962-8-24_2011.jpg,David_Koechner,"The person in the image has a fair complexion and is wearing a white shirt. They have short, light-colored hair and are smiling, showing their teeth."
nm1020036_rm1249686272_1982-5-15_2011.jpg,Alexandra_Breckenridge,"The person in the image has a neutral facial expression, with a slight hint of a smile, and is wearing a light-colored top."
nm1020036_rm3141577216_1982-5-15_2012.jpg,Alexandra_Breckenridge,The person in the image has red hair and is wearing a smile.
nm0923736_rm1664196864_1964-6-23_2013.jpg,Joss_Whedon,"The person in the image has a neutral facial expression, with a slight smile, and is wearing a beard."
nm0923736_rm3800276992_1964-6-23_2012.jpg,Joss_Whedon,The person in the image has a beard and is smiling.
nm0923736_rm3768101120_1964-6-23_2012.jpg,Joss_Whedon,"The person in the image has a neutral facial expression, with short, light-colored hair and a beard."
nm0923736_rm85178112_1964-6-23_2012.jpg,Joss_Whedon,"The person in the image has a light complexion, short red hair, and a beard. They are smiling and appear to be male."
nm0923736_rm1806083584_1964-6-23_2013.jpg,Joss_Whedon,"The person in the image has a neutral facial expression, with a light beard and mustache, and is wearing a white shirt."
nm0923736_rm1798545664_1964-6-23_2013.jpg,Joss_Whedon,"The person in the image has a neutral facial expression, with short, light-colored hair and a light complexion."
nm0495095_rm3003514624_1972-10-17_2014.jpg,Sharon_Leal,"The person in the image has a neutral facial expression, with a slight smile, and is wearing red lipstick. They have dark skin and their hair is not visible in the frame."
nm0495095_rm1277672192_1972-10-17_2011.jpg,Sharon_Leal,"The person in the image has a radiant smile, showcasing a bright red lipstick, and is wearing a pair of earrings."
nm0495095_rm1491114752_1972-10-17_2007.jpg,Sharon_Leal,"The person in the image has a neutral facial expression, with a slight tilt of the head, and is wearing a yellow top."
nm2256017_rm3186939648_1976-4-16_2012.jpg,David_Lyons,"The person in the image has a beard and is wearing a hat, with a neutral facial expression."
nm2256017_rm1933615360_1976-4-16_2012.jpg,David_Lyons,"The person in the image has a neutral expression, with a slight frown, and is of unknown gender. They have short hair and are wearing a dark-colored shirt."
nm2256017_rm4015161344_1976-4-16_2010.jpg,David_Lyons,"The person in the image has a fair complexion and is wearing a white shirt. They have short, light-colored hair and are smiling with their mouth open, showing their teeth."
nm2256017_rm247563264_1976-4-16_2011.jpg,David_Lyons,"The person in the image has a neutral expression, with a slight frown, and is wearing a black shirt. They have short hair and are facing forward."
nm0001002_rm4209425152_1966-7-31_2010.jpg,Dean_Cain,"The person in the image has a serious expression, with a focused gaze and a slight frown, and appears to be male with distinctive facial features."
nm0001002_rm2108594176_1966-7-31_2000.jpg,Dean_Cain,"The person in the image has short, dark hair and is wearing a white shirt. They are smiling, showing their teeth, and appear to be in a relaxed, happy mood."
nm0001002_rm2835520000_1966-7-31_2000.jpg,Dean_Cain,"The person in the image has a neutral facial expression, with a slight smile, and is of a male gender."
nm0001002_rm2507250176_1966-7-31_1996.jpg,Dean_Cain,"The person in the image has a broad smile, showcasing white teeth, and is wearing a white shirt."
nm0001002_rm1040685568_1966-7-31_2003.jpg,Dean_Cain,"The person in the image has a neutral facial expression, with a slight smile, and is wearing a blue shirt."
nm0659363_rm2116388864_1989-8-21_2004.jpg,Hayden_Panettiere,"The person in the image has blonde hair and is smiling, showcasing a bright and cheerful expression."
nm0659363_rm2769129216_1989-8-21_2010.jpg,Hayden_Panettiere,"The person in the image has a neutral facial expression, with a slight hint of a smile. They have a fair complexion and are wearing makeup, including eyeliner and lipstick. The person's hair is dark and appears to be pulled back."
nm0659363_rm2064749568_1989-8-21_2006.jpg,Hayden_Panettiere,"The person in the image has a neutral facial expression, with a slight hint of a smile. They have a fair complexion and are wearing a pink lip color. The individual has dark hair and is wearing a black top."
nm0659363_rm1088860672_1989-8-21_2008.jpg,Hayden_Panettiere,"The person in the image has a radiant smile, showcasing a bright and engaging facial expression. They possess a fair complexion and are wearing subtle makeup, including a touch of blush and eye shadow. Their hair appears to be a warm, golden hue, adding to their overall pleasant and approachable appearance."
nm0659363_rm420318976_1989-8-21_2010.jpg,Hayden_Panettiere,"The person in the image has a neutral facial expression, with a slight smile, and is wearing makeup that includes dark eyeliner and mascara."
nm0659363_rm4130113536_1989-8-21_2009.jpg,Hayden_Panettiere,"The person in the image has blonde hair and is wearing a pink top, with a slight smile on their face."
nm0659363_rm4169502208_1989-8-21_2006.jpg,Hayden_Panettiere,"The person in the image has blonde hair and is wearing a black top, with a neutral facial expression."
nm0659363_rm2045953536_1989-8-21_2014.jpg,Hayden_Panettiere,"The person in the image has a neutral facial expression, with a light complexion and blonde hair. They are wearing makeup, including eyeliner and lipstick."
nm0659363_rm3445402880_1989-8-21_2012.jpg,Hayden_Panettiere,"The person in the image is a woman with blonde hair, wearing a red top, and holding a microphone. She has a slight smile on her face."
nm0659363_rm2519438336_1989-8-21_2006.jpg,Hayden_Panettiere,The person in the image has blonde hair and is wearing a yellow shirt. They appear to be looking directly at the camera with a neutral expression.
nm0659363_rm66438656_1989-8-21_2014.jpg,Hayden_Panettiere,"The person in the image has a fair complexion and is wearing a white shirt. They have short, light-colored hair and are smiling, showing their teeth."
nm0659363_rm155945472_1989-8-21_2009.jpg,Hayden_Panettiere,"The person in the image has blonde hair and is wearing dark eye makeup, with a neutral facial expression."
nm0659363_rm1800771072_1989-8-21_2008.jpg,Hayden_Panettiere,"The person in the image has blonde hair and is wearing a white top, with a slight smile on their face."
nm0659363_rm639150848_1989-8-21_2004.jpg,Hayden_Panettiere,"The person in the image has a fair complexion and is wearing a smile, showcasing a set of white teeth."
nm0659363_rm616733440_1989-8-21_2003.jpg,Hayden_Panettiere,"The person in the image has a fair complexion, blue eyes, and is wearing a light blue scarf. They are looking directly at the camera with a neutral expression."
nm0659363_rm1422105344_1989-8-21_2006.jpg,Hayden_Panettiere,The person in the image has blonde hair and is wearing earrings. They are smiling and appear to be female.
nm0659363_rm4048984832_1989-8-21_2006.jpg,Hayden_Panettiere,"The person in the image has a neutral facial expression, with a slight hint of a smile, and is wearing large hoop earrings."
nm0659363_rm872655104_1989-8-21_2012.jpg,Hayden_Panettiere,"The person in the image has a light complexion and is wearing a colorful garment. They have a broad smile, with their teeth visible, and their hair appears to be dark. The background is blurred, focusing attention on the person's facial features."
nm2652716_rm1073674496_1990-1-14_2014.jpg,Grant_Gustin,"The person in the image has light skin and is wearing a black shirt. They have short, light-colored hair and are looking to the side with a neutral expression."
nm2652716_rm16568320_1990-1-14_2012.jpg,Grant_Gustin,"The person in the image has a neutral facial expression, with short hair and a slight smile."
nm2652716_rm3034708224_1990-1-14_2014.jpg,Grant_Gustin,"The person in the image is wearing a mask and appears to be smiling, with their face partially obscured by the mask."
